region,calibration_year,calibration_end,prediction_year,train_start,train_end,prediction_start,prediction_end,n_calibration_rows,n_prediction_rows,fit_MAE,fit_MAPE,fit_Bias,fit_RMSE,pred_year_MAE,pred_year_MAPE,pred_year_Bias,pred_year_RMSE,export_path
44,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15706,365,,,,,2.597834587097168,25.851367950439453,0.6723106503486633,3.1630988121032715,../Outputs/lstm_rolling_exports/lstm_region_44_calib_2017_predict_2018.pkl
44,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16071,365,,,,,2.463610887527466,23.360750198364258,0.9387058019638062,3.0003631114959717,../Outputs/lstm_rolling_exports/lstm_region_44_calib_2018_predict_2019.pkl
44,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16436,366,,,,,2.5377042293548584,23.554805755615234,0.9216367602348328,3.0424578189849854,../Outputs/lstm_rolling_exports/lstm_region_44_calib_2019_predict_2020.pkl
44,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16802,365,,,,,2.4465489387512207,23.690866470336914,0.8911920189857483,3.0492258071899414,../Outputs/lstm_rolling_exports/lstm_region_44_calib_2020_predict_2021.pkl
44,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17167,365,,,,,2.3308472633361816,22.497238159179688,0.5950942039489746,2.963081121444702,../Outputs/lstm_rolling_exports/lstm_region_44_calib_2021_predict_2022.pkl
44,2022,2022-12-31,2023,1975-01-01,2022-12-31,2023-01-01,2023-12-31,17532,365,,,,,2.4471476078033447,21.427539825439453,1.018369436264038,3.0640084743499756,../Outputs/lstm_rolling_exports/lstm_region_44_calib_2022_predict_2023.pkl
44,2023,2023-12-31,2024,1975-01-01,2023-12-31,2024-01-01,2024-12-31,17897,366,,,,,2.468454122543335,21.781660079956055,1.1528913974761963,3.0527374744415283,../Outputs/lstm_rolling_exports/lstm_region_44_calib_2023_predict_2024.pkl
28,2010,2010-12-31,2011,1975-01-01,2010-12-31,2011-01-01,2011-12-31,13149,365,,,,,1.857191801071167,17.794523239135742,0.3462783992290497,2.3827342987060547,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2010_predict_2011.pkl
28,2011,2011-12-31,2012,1975-01-01,2011-12-31,2012-01-01,2012-12-31,13514,366,,,,,2.100226640701294,19.751436233520508,0.3396126925945282,2.6196775436401367,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2011_predict_2012.pkl
28,2012,2012-12-31,2013,1975-01-01,2012-12-31,2013-01-01,2013-12-31,13880,365,,,,,1.9797837734222412,19.190275192260742,0.541762113571167,2.576812744140625,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2012_predict_2013.pkl
28,2013,2013-12-31,2014,1975-01-01,2013-12-31,2014-01-01,2014-12-31,14245,365,,,,,1.5778114795684814,14.110759735107422,0.36045730113983154,1.9913519620895386,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2013_predict_2014.pkl
28,2014,2014-12-31,2015,1975-01-01,2014-12-31,2015-01-01,2015-12-31,14610,365,,,,,1.8058346509933472,16.732141494750977,0.48618197441101074,2.2710652351379395,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2014_predict_2015.pkl
28,2015,2015-12-31,2016,1975-01-01,2015-12-31,2016-01-01,2016-12-31,14975,366,,,,,1.853566288948059,17.227190017700195,0.46396541595458984,2.39483904838562,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2015_predict_2016.pkl
28,2016,2016-12-31,2017,1975-01-01,2016-12-31,2017-01-01,2017-12-31,15341,365,,,,,1.9913748502731323,18.76805877685547,0.5076087713241577,2.483785629272461,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2016_predict_2017.pkl
28,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15706,365,,,,,2.2204041481018066,20.641284942626953,0.42226293683052063,2.774639368057251,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2017_predict_2018.pkl
28,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16071,365,,,,,1.8578654527664185,17.572107315063477,0.34837606549263,2.3214359283447266,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2018_predict_2019.pkl
28,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16436,366,,,,,2.104524850845337,19.279876708984375,0.49003905057907104,2.563243865966797,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2019_predict_2020.pkl
28,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16802,365,,,,,1.840091586112976,17.72987174987793,0.2690281569957733,2.392094373703003,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2020_predict_2021.pkl
28,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17167,365,,,,,1.9519222974777222,17.8961181640625,0.3465547263622284,2.4313230514526367,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2021_predict_2022.pkl
28,2022,2022-12-31,2023,1975-01-01,2022-12-31,2023-01-01,2023-12-31,17532,365,,,,,1.8737165927886963,16.793859481811523,0.25057631731033325,2.3094356060028076,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2022_predict_2023.pkl
28,2023,2023-12-31,2024,1975-01-01,2023-12-31,2024-01-01,2024-12-31,17897,366,,,,,1.8989320993423462,17.402578353881836,0.19340571761131287,2.4248263835906982,../Outputs/lstm_rolling_exports/lstm_region_28_calib_2023_predict_2024.pkl
53,2010,2010-12-31,2011,1975-01-01,2010-12-31,2011-01-01,2011-12-31,13149,365,,,,,1.6775915622711182,14.097091674804688,0.4379521906375885,2.103862762451172,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2010_predict_2011.pkl
53,2011,2011-12-31,2012,1975-01-01,2011-12-31,2012-01-01,2012-12-31,13514,366,,,,,1.855806589126587,15.820104598999023,0.40478307008743286,2.276486396789551,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2011_predict_2012.pkl
53,2012,2012-12-31,2013,1975-01-01,2012-12-31,2013-01-01,2013-12-31,13880,365,,,,,1.8150858879089355,15.275529861450195,0.4741199314594269,2.268153429031372,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2012_predict_2013.pkl
53,2013,2013-12-31,2014,1975-01-01,2013-12-31,2014-01-01,2014-12-31,14245,365,,,,,1.4681484699249268,11.81852912902832,0.42304545640945435,1.8299896717071533,../Outputs/lstm_rolling_exports/lstm_region_53_calib_2013_predict_2014.pkl
