region,calib_year,a0,a1,t0,slope,intercept,alpha_alias,gh_p,gh_a,gh_b,gh_loc,gh_scale,vol_min,vol_max,ks_p,pkl_path
24,2015,11.463854632324361,7.917687977751633,-161.48078163795466,0.7979399177431487,0.000603420615212067,0.22572197541552746,-755.0935297759637,1835.440182658302,-415.6754676429798,7.945390334352959,51.524495457088605,2.4629226181873607,8.253781358867053,0.06632161035299733,Outputs/benth_models/ou_levy_model_24_calib_2015.pkl
24,2016,11.464553538333952,7.916355780947693,-161.37247030406274,0.7978176155245165,3.78147258307198e-05,0.22587525962860114,4.822916111458593,7.562444408882501e-06,8.062252768936073e-08,-0.035234166994678184,2.4930091290543004e-06,2.4533598305244064,8.217406563386735,0.06326095557577238,Outputs/benth_models/ou_levy_model_24_calib_2016.pkl
24,2017,11.475211959061152,7.919065796612124,-161.49215351730885,0.7976926917093302,0.0007359184216966562,0.22603185381025592,230.85277387697718,21.36576376672143,1.2300522057531291,-1.2481016198789916,0.996543025175169,2.4833491966213317,8.009732918665705,0.06379879179793335,Outputs/benth_models/ou_levy_model_24_calib_2017.pkl
24,2018,11.502376140743426,7.935378248702876,-161.4806126866395,0.7984914024014137,0.0004542430073558928,0.22503107857174445,21.7151055063768,0.0003829580636845897,1.1215083333410012e-05,-0.19606906084593478,5.8596859088434755e-05,2.519846058102407,8.386844359295893,0.05972411551802359,Outputs/benth_models/ou_levy_model_24_calib_2018.pkl
24,2019,11.523479946821373,7.9372768089145715,-161.43418664087602,0.7987889912300045,0.00018400778529760743,0.22465845917039134,328.2327256631575,31.468393014986958,2.9377552850681545,-2.4044332485262814,1.2203921902274095,2.469007121215301,8.27197098301189,0.055932197844705156,Outputs/benth_models/ou_levy_model_24_calib_2019.pkl
24,2020,11.549513308977739,7.919022596607823,-161.45907027289326,0.7987235789071843,0.00029661203942976644,0.2247403518879568,12.07880988600392,2.797434428390081e-06,-1.0267945619958631e-07,0.18107313684414195,5.74626418726166e-07,2.5100762855036174,8.167153313098463,0.05265889252910094,Outputs/benth_models/ou_levy_model_24_calib_2020.pkl
24,2021,11.547487912928114,7.912696459601359,-161.45218879534903,0.7988818631332248,0.0005615071971184216,0.22454220005097214,4.96672877684456,5.42871531983779e-06,-2.380462666129824e-07,0.13990379597853472,1.7565242643346305e-06,2.525131202199687,7.4963326541697874,0.038383389935847445,Outputs/benth_models/ou_levy_model_24_calib_2021.pkl
24,2022,11.577471217409318,7.9264169018887545,-161.46512030648387,0.7999960979140893,0.0007622898162326381,0.22314842893349368,4.8162044111821665,1.8275491793172982e-06,2.0611617297838403e-08,-0.03712962771884383,6.022935292141709e-07,2.4904506293417383,8.22107860601399,0.04270182210934248,Outputs/benth_models/ou_levy_model_24_calib_2022.pkl
24,2023,11.608344205370035,7.932492885412966,-161.34840155311466,0.8004723270671557,0.0005308184863575985,0.22255331670298908,5.309817664775923,2.784685220150062e-06,-2.652006958342955e-07,0.31493542240535916,8.626676746797523e-07,2.4705100399382434,8.081255099240963,0.03534694443202746,Outputs/benth_models/ou_levy_model_24_calib_2023.pkl
27,2010,11.019793217545955,8.989588955739375,-164.6340637224588,0.7326671465081512,0.0002679957691215915,0.31106377776221134,-3.946864766839461,4.553653237082436,1.146671098715423,-0.3946974562599156,2.932348339509637,2.429797778875676,13.07928775301918,0.010158845863702696,Outputs/benth_models/ou_levy_model_27_calib_2010.pkl
27,2011,11.058818419312352,8.951033449862111,-164.63694401590485,0.7350441206270607,0.0006558748762832365,0.3078247535068843,-4.051606593817397,4.427771365230099,1.146774811769133,-0.393372326906841,2.9375284504018158,2.549428679247985,13.08185916437182,0.009350132601106717,Outputs/benth_models/ou_levy_model_27_calib_2011.pkl
27,2012,11.068779533329327,8.946250555638997,-164.54595999545924,0.738542474804863,0.0006931577665650496,0.30307666369527764,-4.17681829039919,4.262030194173914,1.0781973117288732,-0.36865692724590116,2.949952025341389,2.500858649638587,12.784153637717067,0.009588638672222745,Outputs/benth_models/ou_levy_model_27_calib_2012.pkl
27,2013,11.058545203585023,8.958177583126698,-164.30405339445906,0.7410834182261116,0.00041399972016735806,0.2996420848182337,-5.286661294836242,3.3459690509019793,1.0968964022751564,-0.3538590269872231,3.133388205630493,2.4729652774520163,12.578296694105,0.007998092565811406,Outputs/benth_models/ou_levy_model_27_calib_2013.pkl
27,2014,11.09279949029231,8.900464357525754,-164.25620006575852,0.7432511724210142,6.794431949539768e-05,0.29672123968033154,-5.385792284942301,3.0266625156958624,1.0751413596135246,-0.3471874610798811,3.127257447418192,2.50512746251399,12.351139493383883,0.0032119254040854084,Outputs/benth_models/ou_levy_model_27_calib_2014.pkl
27,2015,11.118552747185198,8.894920685179162,-164.2782213799597,0.7446680975133146,0.0005024043463967379,0.2948166665637059,0.22983269109843962,5.429721928481943,0.8576615733254815,-0.3976028078403986,2.1674763216244948,2.6003198423668588,10.932087201854632,0.0031324641440993372,Outputs/benth_models/ou_levy_model_27_calib_2015.pkl
27,2016,11.118733259052025,8.88201716880798,-164.1672792683673,0.7462453338770517,-1.7724269120349644e-05,0.2927008670559435,-5.844729667868814,2.314423542827204,1.0375945164327662,-0.3278237836002823,3.1985763695370295,2.585235621278657,12.097555143708336,0.002980157254356819,Outputs/benth_models/ou_levy_model_27_calib_2016.pkl
27,2017,11.128658604073204,8.885645141979928,-164.31350816156296,0.7485909674070834,0.0008428851381150294,0.2895625495649885,-6.050024030804002,2.1109112631897284,1.0541719688894462,-0.32886004974671845,3.2417472981828457,2.604483382660014,11.924810531102654,0.0027006527779974113,Outputs/benth_models/ou_levy_model_27_calib_2017.pkl
27,2018,11.171128802979194,8.895024724722596,-164.23492957508358,0.7515904859654509,0.000381637338445045,0.2855636698978105,-6.153453800715104,1.835447076518932,1.0861339176245366,-0.33685198257576904,3.249657515424722,2.543814571312406,11.71042044746831,0.003073468324141228,Outputs/benth_models/ou_levy_model_27_calib_2018.pkl
27,2019,11.199139323090058,8.889923607092507,-164.12824809389042,0.753802011480542,0.00014321754382568206,0.28262552969877264,5.473440986549633,0.3959409848850748,0.04447394741569626,-0.37638016124191764,0.11860032159179108,2.6240934124125572,11.45518220512387,0.001254997936223846,Outputs/benth_models/ou_levy_model_27_calib_2019.pkl
27,2020,11.234270837501874,8.859210077130653,-164.13349022575508,0.7555844054353881,0.0002721259099788342,0.2802637822186517,-4.145933097729287,3.8241889096360566,0.9190958911712928,-0.3240880816490671,2.8831339594292,2.6237041133161134,11.179011288812513,0.0011683884786925626,Outputs/benth_models/ou_levy_model_27_calib_2020.pkl
27,2021,11.225356386974356,8.842328462198418,-164.11294428166252,0.7574865350947048,0.0005296889807631404,0.27774951720913305,-5.254276376245768,2.697784514412339,0.9310922651227465,-0.30812111623533667,3.061444923086375,2.6092689419139625,10.861633191577543,0.0007976494477761704,Outputs/benth_models/ou_levy_model_27_calib_2021.pkl
27,2022,11.262596608739296,8.853529701835773,-164.0811248626507,0.7605747203798733,0.0008249855603150827,0.27368092045910325,-6.002462289617786,1.3112907530059685,0.9633851634511066,-0.30578959309929266,3.1800360685162508,2.588498809955497,10.902991516736705,0.0005685779723535969,Outputs/benth_models/ou_levy_model_27_calib_2022.pkl
27,2023,11.300702188103035,8.854382071814866,-163.92204580780532,0.7624195484644368,0.0005246123083978949,0.27125828627773885,-5.765878751617519,1.8174055875135344,0.9554723245977932,-0.30692217138109346,3.1356653494456745,2.6072003703894104,10.895351964835799,0.0006504527057457957,Outputs/benth_models/ou_levy_model_27_calib_2023.pkl
28,2010,11.20952197507375,6.003189764457823,-153.06980844087528,0.7814509980153367,-0.00015258103178872386,0.246602833562065,5.781375270857714,9.576757911359212e-05,-8.054690361450277e-06,0.2864763971774267,2.8177676398861243e-05,1.3087741110973394,5.948168312882338,0.0029028894921972505,Outputs/benth_models/ou_levy_model_28_calib_2010.pkl
28,2011,11.226899149807176,5.994744781285246,-153.1621058234419,0.7811151692453677,0.0003630652755969051,0.2470326761916779,6.065975720817514,0.0007449712207922266,-5.338252206912045e-05,0.24966889210435006,0.0002143169026738765,1.2973949614329086,6.00055690373888,0.0019650672106707413,Outputs/benth_models/ou_levy_model_28_calib_2011.pkl
28,2012,11.2212546103603,6.003033949767123,-153.21003471781572,0.7820126117568545,0.0002959470999613616,0.2458844110005636,5.9974610459061495,1.1078120910457323,-0.0783832856826148,0.24653867886181186,0.31893685700365465,1.2735949662188617,5.881168962607129,0.0014448059344344968,Outputs/benth_models/ou_levy_model_28_calib_2012.pkl
28,2013,11.208400207744534,6.031310899697905,-153.03501342332834,0.7830396188177988,0.00016345877925540126,0.24457198552581494,5.825206786749,0.04153987387977126,-0.003012653095902453,0.2477879235776789,0.012189317938983023,1.253612913137499,5.807751214036231,0.0005902565692914878,Outputs/benth_models/ou_levy_model_28_calib_2013.pkl
28,2014,11.226435614470523,6.022056939781027,-153.05808783505992,0.7828293959661168,-6.911817473660374e-05,0.24484049183248588,5.773102970932477,0.01470491675251212,-0.0010805244470053596,0.2498445040206101,0.004331991524182564,1.239319890164229,5.758371374426564,0.0003694042980592996,Outputs/benth_models/ou_levy_model_28_calib_2014.pkl
28,2015,11.233437121198687,6.015973247171841,-153.0583257664159,0.7818688516106788,0.00022473666556370485,0.24606826143929336,5.828083484221818,0.1583654295980262,-0.01197641397406702,0.25866339774715197,0.0464072476740737,1.3674522708324568,5.6752568474447935,0.00034944990800947755,Outputs/benth_models/ou_levy_model_28_calib_2015.pkl
28,2016,11.233249114902684,6.031522663738701,-153.04883463865912,0.7820159991878401,-0.00027142519110210603,0.2458800793266263,5.781440040929512,0.385621095100922,-0.030436585513721783,0.2687453716681222,0.11326948908151774,1.380645351153637,5.778225292055957,0.00016286692502502629,Outputs/benth_models/ou_levy_model_28_calib_2016.pkl
28,2017,11.243027290887001,6.040656570718541,-153.28225949431652,0.7817573233369512,0.00027799164958706817,0.2462109148122076,5.742997232472646,0.7630113074512759,-0.06267885170108112,0.2792190107945647,0.22426131847122033,1.3888573585235626,5.849619017200986,0.00012423767418108216,Outputs/benth_models/ou_levy_model_28_calib_2017.pkl
28,2018,11.25732076621673,6.064246386851737,-153.40027353420894,0.7833118218345247,0.00019370392761328134,0.2442244223769564,5.873982651018777,0.7487687736785134,-0.06147084002633213,0.28212609639044584,0.2176311240411681,1.4151769010499133,5.802601606285347,0.0001168203223646802,Outputs/benth_models/ou_levy_model_28_calib_2018.pkl
28,2019,11.268683298811121,6.072324854923667,-153.49222874011625,0.7835077595343263,-6.066432949485401e-05,0.24397431355376728,5.916406548163694,0.45032093470720425,-0.037513239800430365,0.28676790508081473,0.13056205087634976,1.4484595018378836,5.795914440242309,0.00010485513945704541,Outputs/benth_models/ou_levy_model_28_calib_2019.pkl
28,2020,11.285203688173207,6.068491547644905,-153.57542054847298,0.7834815875970437,-4.87936148709276e-05,0.2440077176574173,6.017379026138952,1.0517163079761603e-05,-7.523036926151998e-07,0.2480585407663856,3.0323815358330946e-06,1.493993503687475,5.630615880420333,5.2181540179510206e-05,Outputs/benth_models/ou_levy_model_28_calib_2020.pkl
28,2021,11.284568189847644,6.0734494951266855,-153.5218548027648,0.7840805104538621,0.00032352511257534923,0.24324357199874566,5.746422426990012,0.29696340710109903,-0.025897132469777588,0.2959749163698502,0.08728856469150775,1.484367081458699,5.6035136255019715,2.730606797217136e-05,Outputs/benth_models/ou_levy_model_28_calib_2021.pkl
28,2022,11.308378007830113,6.087151681889871,-153.57190796807234,0.7856543325719489,0.0004083711258235786,0.24123836372752402,4.788932545098131,5.1443905860871315e-05,-4.021743175550465e-06,0.24248242126785746,1.663251298218204e-05,1.518827251161621,5.813055926567072,1.154014366597578e-05,Outputs/benth_models/ou_levy_model_28_calib_2022.pkl
28,2023,11.332410150758209,6.095521626951646,-153.5118173888456,0.7860822804759674,0.00019013515796294575,0.24069380949236646,5.2556807793567835,1.269129059894878,-0.11303851625025974,0.29173924794869244,0.38678533150712635,1.5203359433379358,5.741780302632842,5.3618947976994e-06,Outputs/benth_models/ou_levy_model_28_calib_2023.pkl
32,2010,10.581386355324808,7.250009825099241,-159.85301848617306,0.7487723816422704,-9.116426406246456e-05,0.28932023798952505,-2.59801425926776,3.2465554669370427,-0.17422354105467702,0.0713816169446983,2.400328277467904,2.3308126185713958,10.635392565732145,5.477545703356341e-06,Outputs/benth_models/ou_levy_model_32_calib_2010.pkl
32,2011,10.617983215202038,7.218983398718383,-159.89342585646236,0.7496436001656561,0.000438108707245017,0.28815738517410294,-2.264139704291579,3.4679876350445014,-0.20460402996631055,0.08614380928002191,2.3478995154789812,2.32176644380224,10.376009362045092,3.2466407405644017e-06,Outputs/benth_models/ou_levy_model_32_calib_2011.pkl
32,2012,10.621685332570715,7.212850649571385,-159.81983998917374,0.7516931786428879,0.000445552867164131,0.2854270454136703,-3.0210407546627653,3.0581741928748976,-0.2190606073170528,0.08762650389141752,2.4859265744064656,2.588033222287021,10.3206426887915,2.501083157117478e-06,Outputs/benth_models/ou_levy_model_32_calib_2012.pkl
32,2013,10.610715448639457,7.235242721860398,-159.48343608038357,0.7538037551028863,0.0002972011693252686,0.2826232165975854,-1.7890201438748716,3.430260435892265,-0.23175797261052206,0.10532220513316046,2.2062219221077615,2.5695234917324687,8.855472151444172,1.1446840415416797e-06,Outputs/benth_models/ou_levy_model_32_calib_2013.pkl
32,2014,10.648697671323383,7.20124775133685,-159.45180541088294,0.7549518695888505,6.147184788029883e-06,0.28110128065409884,-0.9577141175456848,3.496719707256796,-0.2147042536771861,0.10743690465914801,2.0009750514580054,2.568033251681394,9.763298551859162,6.761168267393906e-07,Outputs/benth_models/ou_levy_model_32_calib_2014.pkl
32,2015,10.667924378082832,7.17529905425819,-159.32612814287225,0.7551322840060033,0.00039310726599102707,0.28086233447671966,-1.817613386836036,3.385902717405389,-0.24393397934433664,0.1110164287800526,2.2012120429636077,2.5458979037143163,9.50017077238233,1.2639297658343899e-06,Outputs/benth_models/ou_levy_model_32_calib_2015.pkl
32,2016,10.67812376110752,7.176211612287901,-159.2132888860187,0.7564477032347954,-0.0002230368110687705,0.27912187803782806,-1.5449558881075622,3.3619093898031402,-0.25022308031295437,0.11837217555498875,2.1193081601155646,2.513334426927079,9.435225320023072,6.945441406350041e-07,Outputs/benth_models/ou_levy_model_32_calib_2016.pkl
32,2017,10.699616181225327,7.180750895506667,-159.37254924487118,0.7571468269618362,0.0004981693639073385,0.2781980853538403,-2.2448108062615484,3.2985117952442025,-0.2664151534784668,0.11643839365566128,2.2983137664792492,2.4826307844798237,8.657759712645541,4.957687503858864e-07,Outputs/benth_models/ou_levy_model_32_calib_2017.pkl
32,2018,10.728060957122326,7.200388286029776,-159.39745041426946,0.7592847116103079,0.00034727381271722793,0.2753784578131385,-2.480204188840597,3.274493065058455,-0.27162783728639706,0.1151698456170859,2.359785393752129,2.4579359485005754,9.450667379867202,6.470739503464593e-07,Outputs/benth_models/ou_levy_model_32_calib_2018.pkl
32,2019,10.75162429257315,7.195900021552965,-159.40616034317182,0.7600972226391197,3.83559299022842e-05,0.2743089293582471,-1.4014558974644116,3.5783377578958238,-0.258234163621874,0.12228939620259432,2.1302795467889695,2.403074009932363,9.207386699473322,7.287481860817493e-07,Outputs/benth_models/ou_levy_model_32_calib_2019.pkl
32,2020,10.785087107381349,7.178475706178222,-159.3895126125703,0.7613401740347194,2.8169143784465827e-05,0.27267501175527337,-1.2227115952900198,3.5952386695207528,-0.2677923898669433,0.1288961990058487,2.0856858383683115,2.3736638874108364,8.990980405653682,3.374656305538502e-07,Outputs/benth_models/ou_levy_model_32_calib_2020.pkl
32,2021,10.786558624416559,7.1742096573712475,-159.26938330313004,0.7624996349933902,0.0005037043872387561,0.2711532491978781,-0.47147209636334675,3.5202881454862256,-0.25732949367619967,0.137068811730844,1.8803192934257638,2.45579951010769,8.469679977936,9.548310579702238e-08,Outputs/benth_models/ou_levy_model_32_calib_2021.pkl
32,2022,10.82145012075838,7.182328526782949,-159.2524089536737,0.7647133410598769,0.0005907232513780604,0.26825423294856116,0.7455475523169357,3.2992256808090072,-0.22583480257940558,0.14630434521864494,1.5488712993760414,2.4088503566343324,9.081898799911702,2.7150852994467405e-08,Outputs/benth_models/ou_levy_model_32_calib_2022.pkl
32,2023,10.856114996200725,7.179320831614077,-159.07802757339556,0.765890859524345,0.0003297793616522081,0.2667156004316473,3.7802712038148094,0.08709589023053435,-0.005798146243195471,0.1827789820259209,0.03175386235565332,2.41366190858644,8.868030448748554,3.8404727316408325e-08,Outputs/benth_models/ou_levy_model_32_calib_2023.pkl
44,2010,10.466664006238322,-8.84844387662836,17.789397029214207,0.8227906217066652,0.00028226797823875156,0.19505351929130557,4.765764397672769,1.190825611371759e-05,4.9685310529553885e-08,-0.014428710566282522,3.924832243126739e-06,1.921721410546302,8.387982517246,0.3112721524702289,Outputs/benth_models/ou_levy_model_44_calib_2010.pkl
44,2011,10.494892544416642,-8.823468550174473,17.753188956103095,0.8226809085165743,0.0006246704791976245,0.19518687096374515,2.788906787358529,12.596576380686194,0.5569175022844863,-0.17992956879150623,3.1526536891602546,1.9005717054989069,8.266138362481666,0.3342547365698404,Outputs/benth_models/ou_levy_model_44_calib_2011.pkl
44,2012,10.50206651860328,-8.818055272036435,17.801191715575495,0.8232005367525453,0.0006430665622020367,0.19455544243074915,2.8817151434961596,12.103443799862422,0.27123678510013105,-0.09066712705123073,3.0691251886821016,1.8928523915685778,8.258469100250393,0.2801087683123429,Outputs/benth_models/ou_levy_model_44_calib_2012.pkl
44,2013,10.496914950685587,-8.826547523766445,18.003629885757753,0.8234451790899371,0.00045418715524149446,0.19425830220582035,8.356090218672115,2.973235404133968e-05,-8.968982911814257e-07,0.12351112559095806,7.338501193321244e-06,1.8558349254375697,7.828440287761419,0.3323040165473795,Outputs/benth_models/ou_levy_model_44_calib_2013.pkl
44,2014,10.5248180539748,-8.790271706272659,18.027297968912404,0.8238793745945837,0.00025192438236853033,0.19373114984385215,-4.698662452968801,11.009764037421206,0.30128471488166286,-0.07743201280087875,3.997242263237796,1.896777508970624,8.039479897889251,0.2842653360395806,Outputs/benth_models/ou_levy_model_44_calib_2014.pkl
44,2015,10.546435223309189,-8.780122082727228,18.074701281467107,0.8239952590197195,0.0005198755368145728,0.19359050270606276,6.6006113247537765,0.00017066782477356167,1.4553771328104369e-05,-0.3140829677806112,4.713678737286845e-05,1.8686065808493653,7.962537086059815,0.25844377715590594,Outputs/benth_models/ou_levy_model_44_calib_2015.pkl
44,2016,10.551433051451676,-8.773110434928558,18.157448879566882,0.8239169349275063,6.118375189424042e-05,0.193685561280858,9.251735016948778,7.836394576354543,0.07241809680797803,-0.044361876446471285,1.6980628790506644,1.8721510701262782,7.914275486198517,0.2752855685231227,Outputs/benth_models/ou_levy_model_44_calib_2016.pkl
44,2017,10.563804827289095,-8.775571409911775,18.057956035757787,0.8240091275810465,0.0007413329920590707,0.19357367197255246,4.937598332304953,4.018764548391327e-06,2.3476462323355298e-07,-0.18752781016034384,1.2941628338931043e-06,1.9276940682819403,7.701556007123863,0.2891595304904434,Outputs/benth_models/ou_levy_model_44_calib_2017.pkl
44,2018,10.595969928019846,-8.788388454439296,18.08940088227841,0.8248636627442283,0.00047835513014638447,0.19253716358366818,5.555183791002916,1.4306287674592245e-05,1.0480418479660413e-06,-0.24829371759799174,4.324494612040144e-06,1.9459686935162073,7.878116445761054,0.25354471027647885,Outputs/benth_models/ou_levy_model_44_calib_2018.pkl
44,2019,10.61811420844976,-8.785300284212564,18.14400405484844,0.8251779368693956,0.00023836530581071143,0.19215623484945793,4.218214512037125,2.5152144775632725e-05,1.3614643529195282e-06,-0.16137725312785522,8.793822849838118e-06,1.910229337510763,7.723368852798943,0.3305018079923312,Outputs/benth_models/ou_levy_model_44_calib_2019.pkl
44,2020,10.646374487240399,-8.76384580483307,18.15879965007472,0.8253169998798446,0.0003149156640333482,0.19198772417101617,-2.7023630405979953,12.460928185617178,0.3593850515168011,-0.09566610423101812,3.8636710625998685,1.8885154935451676,7.631439477134138,0.2526482398813997,Outputs/benth_models/ou_levy_model_44_calib_2020.pkl
44,2021,10.64531427083544,-8.74923871991362,18.191318866125627,0.8257271715071572,0.0006146084768315744,0.1914908608612885,-11.763606906942051,4.976592547297507,0.32684228718784425,-0.070691399179659,4.791492513354401,1.8993360457630892,7.504951944869409,0.18236660500262003,Outputs/benth_models/ou_levy_model_44_calib_2021.pkl
44,2022,10.678663457509373,-8.754987950340661,18.227994660271087,0.8270721204678481,0.0007907793801473219,0.18986338042360426,-6.983795177691533,9.535005404681403,0.45648578041809307,-0.10982524595196064,4.2171770999611855,1.875695008969004,7.686879396043775,0.16487504615938853,Outputs/benth_models/ou_levy_model_44_calib_2022.pkl
44,2023,10.711839688179309,-8.751784004300285,18.344988929962394,0.8274171879661122,0.000508007020952312,0.1894462517041759,6.968478693131852,8.12455295923115,0.1479274456379756,-0.07869165320591875,1.9274790926239544,1.9081418868873083,7.546970549209818,0.12167400179796828,Outputs/benth_models/ou_levy_model_44_calib_2023.pkl
52,2010,12.2352500896832,7.0398521581010955,-159.14843337191007,0.7804956051085645,0.0003275402807414398,0.24782616990917308,5.23136923283565,2.118777607525082e-06,-1.3154636793599564e-07,0.20245020298885588,6.65895505483616e-07,2.2772097443587427,6.426488966576704,0.20017998915797108,Outputs/benth_models/ou_levy_model_52_calib_2010.pkl
52,2011,12.258034967995087,7.013963935039192,-159.1530579288822,0.7805070310927447,0.0007668943233337887,0.24781153062040398,144.07793343264478,59.71583435448537,-12.194428830770342,3.4941885556693206,3.269953762995679,2.2354995465252476,6.4572930594042495,0.20013772752829428,Outputs/benth_models/ou_levy_model_52_calib_2011.pkl
