region,year,model,30,60,90,120,180,270,360,365,ISL,IISL,mid90,-270,-180,-120,-90,-60,-30
32,2022,XGB,0.027368253806809465,0.1158177171022101,0.12416604688854854,0.07267116584066557,0.061866381852956495,0.05973215929588306,0.05830770070276662,0.06336591148194742,0.031796480300558115,0.057424351535407474,0.05686412346947392,0.05955072793372067,0.07031204955484399,0.04739397335798121,0.09597305056201756,0.0004388988202544899,0.22285033163835588
32,2022,RandomForest,,,,,,,,,,,,,,,,,
32,2022,SVM,2.0455816220408543,1.884505874169585,1.6670460639889233,1.473351068786289,1.0949513014440937,0.8692017369880138,0.929363756764073,0.9362807527166345,0.8188208731578763,0.6250910208637764,0.6436272245137198,0.8188742951323806,0.8325997364281545,1.0291891230643724,1.2362781387538886,1.5886564343599652,2.152242080149689
32,2022,KNN,2.1159568254884658,1.8266415354322865,1.5842072300279693,1.3596570984797869,1.0015161619073571,0.7903842431544463,0.8430369152280265,0.8498064867775852,0.7202712620537425,0.5620800866984346,0.5835684508516724,0.7327582080296581,0.7514710341612227,0.932807227655646,1.1171426197288898,1.417972786055191,1.9157594415478776
32,2022,LSTM,0.4402972978132621,0.21165029880401134,0.15013201737098128,0.15018458777661123,0.08868041783177207,0.07060605484477077,0.07531589257540253,0.071177348158302,0.059019848271313465,0.05106162868883582,0.04281705873479704,0.05228527630964595,0.052895531765819764,0.08921594030675727,0.05718312276085783,0.21787558119220984,0.5716607255450965
32,2022,FeedForwardNN,0.18393165552220966,0.14573924553064255,0.10925835996540792,0.05233724118568002,0.029620060154176314,0.0024150426492012132,0.0019914156800735603,0.002910925241157135,0.008818602939052605,0.037055693696692114,0.025315470313846018,0.008674562646557618,0.00929233931875478,0.025731728920695706,0.03560875673768025,0.14173414331066567,0.4583611485882078
32,2023,HBA,,,,,,,,,,,,,,,,,
32,2023,Alaton,,,,,,,,,,,,,,,,,
32,2023,Benth,,,,,,,,,,,,,,,,,
32,2023,XGB,0.1738221644221174,0.11873658852227416,0.10007121988356792,0.020018200656458235,0.038222322751960185,0.03518889086973231,0.054044541759147795,0.058829229300703056,0.00819652409935735,0.03189139197632672,0.014759306188289072,0.056120782483331674,0.07708463206878886,0.14725426028302735,0.141139382636035,0.1522020626499399,0.28894193334709256
32,2023,RandomForest,,,,,,,,,,,,,,,,,
32,2023,SVM,1.631986942723308,1.7026217725809587,1.5528851069992544,1.3709648524499138,1.0138402654962766,0.7992664854004903,0.8639354588514552,0.8708572383814908,0.752150039375478,0.5660135791574911,0.5826503965015525,0.7623388193736668,0.7807056128047668,0.9781740583173915,1.1572921073909535,1.4222384528054142,1.6330095112874736
