region,year,date,actual,model,forecast
27,2016,2016-02-01,11.133333333333333,KNN,-6.995462413078384
27,2016,2016-02-02,10.14375,KNN,-7.244242306678801
27,2016,2016-02-03,6.183333333333334,KNN,-7.5016805986284485
27,2016,2016-02-04,4.966666666666667,KNN,-7.365267633140167
27,2016,2016-02-05,7.0687500000000005,KNN,-7.273760329668942
27,2016,2016-02-06,7.642857142857143,KNN,-7.072149477222897
27,2016,2016-02-07,7.857142857142857,KNN,-7.046026713257806
27,2016,2016-02-08,8.5,KNN,-6.884742195251575
27,2016,2016-02-09,7.7125,KNN,-6.766556742069087
27,2016,2016-02-10,4.038888888888889,KNN,-6.6730204086581315
27,2016,2016-02-11,2.8333333333333335,KNN,-6.582903465301126
27,2016,2016-02-12,3.3666666666666663,KNN,-6.4458163124347605
27,2016,2016-02-13,6.9875,KNN,-6.338121585801962
27,2016,2016-02-14,5.921428571428572,KNN,-6.132293115255251
27,2016,2016-02-15,3.15,KNN,-6.072758956031399
27,2016,2016-02-16,2.3777777777777778,KNN,-5.794727182936704
27,2016,2016-02-17,1.1,KNN,-5.671249857492238
27,2016,2016-02-18,1.2333333333333332,KNN,-5.424959693231216
27,2016,2016-02-19,3.7875,KNN,-5.251976279553454
27,2016,2016-02-20,5.827777777777778,KNN,-5.201173367718966
27,2016,2016-02-21,10.772222222222222,KNN,-5.066594244638798
27,2016,2016-02-22,8.38888888888889,KNN,-5.039217247620142
27,2016,2016-02-23,5.643750000000001,KNN,-4.956267821678178
27,2016,2016-02-24,3.125,KNN,-4.948412739856637
27,2016,2016-02-25,4.08125,KNN,-4.861046588159034
27,2016,2016-02-26,2.3625,KNN,-4.653314316095686
27,2016,2016-02-27,4.011111111111111,KNN,-4.583250380959848
27,2016,2016-02-28,3.7222222222222223,KNN,-4.569297624137537
27,2016,2016-03-01,2.2444444444444445,KNN,-4.297369184618194
27,2016,2016-03-02,5.300000000000001,KNN,-4.150174647735643
27,2016,2016-03-03,3.5625,KNN,-4.149316871752462
27,2016,2016-03-04,4.13125,KNN,-3.9960076631179806
27,2016,2016-03-05,4.71875,KNN,-3.8275460089463627
27,2016,2016-03-06,2.844444444444445,KNN,-4.032479464237997
27,2016,2016-03-07,1.9142857142857144,KNN,-3.924329077123769
27,2016,2016-03-08,2.2125,KNN,-3.7093106909143634
27,2016,2016-03-09,1.90625,KNN,-3.8054326490335377
27,2016,2016-03-10,5.107142857142857,KNN,-3.808043686747596
27,2016,2016-03-11,5.60625,KNN,-3.717916237649572
27,2016,2016-03-12,4.91875,KNN,-3.575942743657463
27,2016,2016-03-13,4.6375,KNN,-3.222453239193933
27,2016,2016-03-14,5.81875,KNN,-2.878228637782261
27,2016,2016-03-15,4.725,KNN,-2.870344820612301
27,2016,2016-03-16,4.292857142857143,KNN,-2.7059900606000955
27,2016,2016-03-17,6.48125,KNN,-2.5750703608711865
27,2016,2016-03-18,6.661111111111111,KNN,-2.6688354169177817
27,2016,2016-03-19,6.466666666666667,KNN,-2.6279920499377276
27,2016,2016-03-20,6.305555555555555,KNN,-2.3454722945239457
27,2016,2016-03-21,5.7555555555555555,KNN,-2.2432926061216785
27,2016,2016-03-22,6.627777777777778,KNN,-2.0460361486488363
27,2016,2016-03-23,7.3,KNN,-2.0021002448820084
27,2016,2016-03-24,5.75,KNN,-1.769906727115318
27,2016,2016-03-25,6.727777777777778,KNN,-1.5342636337173499
27,2016,2016-03-26,11.738888888888887,KNN,-1.493613543049694
27,2016,2016-03-27,9.227777777777778,KNN,-1.3954947518755354
27,2016,2016-03-28,9.89375,KNN,-1.327157530245902
27,2016,2016-03-29,9.94375,KNN,-1.1146396951146826
27,2016,2016-03-30,13.30625,KNN,-1.1135083576507565
27,2016,2016-03-31,11.93125,KNN,-1.0323782883936428
27,2016,2016-04-01,7.427777777777777,KNN,-0.8523843674525544
27,2016,2016-04-02,9.242857142857144,KNN,-0.49597292403232096
27,2016,2016-04-03,12.728571428571428,KNN,-0.4499620726522462
27,2016,2016-04-04,12.125,KNN,-0.5922766285758296
27,2016,2016-04-05,10.74375,KNN,-0.5786092660466728
27,2016,2016-04-06,10.855555555555556,KNN,-0.31876855224680156
27,2016,2016-04-07,7.737500000000001,KNN,-0.32999871489106525
27,2016,2016-04-08,6.022222222222222,KNN,-0.41964501532633314
27,2016,2016-04-09,7.855555555555556,KNN,-0.5480119736304623
27,2016,2016-04-10,11.072222222222225,KNN,-0.20972111646199032
27,2016,2016-04-11,11.661111111111111,KNN,-0.02255362687610507
27,2016,2016-04-12,11.43888888888889,KNN,0.026081082770090802
27,2016,2016-04-13,10.064285714285717,KNN,0.19210485323380055
27,2016,2016-04-14,12.02777777777778,KNN,0.4744313869912897
27,2016,2016-04-15,10.375,KNN,0.7002716594303156
27,2016,2016-04-16,11.6125,KNN,0.7647266181873871
27,2016,2016-04-17,7.971428571428571,KNN,0.9740855354224074
27,2016,2016-04-18,7.33125,KNN,1.1948548953351938
27,2016,2016-04-19,8.377777777777778,KNN,1.3130423284006714
27,2016,2016-04-20,12.172222222222222,KNN,1.4235090322763497
27,2016,2016-04-21,14.844444444444443,KNN,1.6215212840946567
27,2016,2016-04-22,14.094444444444443,KNN,1.8094780779857
27,2016,2016-04-23,8.866666666666665,KNN,1.9951280919088035
27,2016,2016-04-24,5.96875,KNN,2.0121718886371056
27,2016,2016-04-25,4.5875,KNN,1.8093756840903321
27,2016,2016-04-26,6.5375,KNN,1.994360646746376
27,2016,2016-04-27,5.528571428571429,KNN,2.160166066476375
27,2016,2016-04-28,6.316666666666666,KNN,2.531297197772469
27,2016,2016-04-29,7.833333333333333,KNN,2.6899744995724895
27,2016,2016-04-30,8.05625,KNN,2.8258169767785173
27,2016,2016-05-01,6.983333333333333,KNN,2.899740630325237
27,2016,2016-05-02,11.455555555555556,KNN,2.860438097923918
27,2016,2016-05-03,10.135714285714286,KNN,2.9958163111015033
27,2016,2016-05-04,9.9,KNN,3.0049943676335396
27,2016,2016-05-05,12.13888888888889,KNN,3.1511251794843886
27,2016,2016-05-06,14.97777777777778,KNN,3.2433282250990505
27,2016,2016-05-07,16.272222222222222,KNN,3.389984821082418
27,2016,2016-05-08,16.7125,KNN,3.546633636725714
27,2016,2016-05-09,16.371428571428574,KNN,3.5708126406016767
27,2016,2016-05-10,16.383333333333336,KNN,3.96788788501223
27,2016,2016-05-11,13.408333333333331,KNN,4.0655257461653065
27,2016,2016-05-12,11.957142857142856,KNN,3.982981957149237
27,2016,2016-05-13,12.978571428571428,KNN,4.27776392114666
27,2016,2016-05-14,11.014285714285714,KNN,4.573882158539448
27,2016,2016-05-15,8.4,KNN,4.507956155080491
27,2016,2016-05-16,9.0,KNN,4.922707708663792
27,2016,2016-05-17,12.04375,KNN,5.28339418353665
27,2016,2016-05-18,13.264285714285714,KNN,5.335336797280981
27,2016,2016-05-19,10.1,KNN,5.462381926957777
27,2016,2016-05-20,11.89375,KNN,5.575338052079356
27,2016,2016-05-21,16.922222222222224,KNN,5.408160403195351
27,2016,2016-05-22,13.571428571428571,KNN,5.382593484669105
27,2016,2016-05-23,8.95,KNN,5.432612815542155
27,2016,2016-05-24,11.772222222222222,KNN,5.52447245623002
27,2016,2016-05-25,13.127777777777776,KNN,5.919666360573567
27,2016,2016-05-26,16.844444444444445,KNN,6.070475614345339
27,2016,2016-05-27,18.27777777777778,KNN,6.155022970140044
27,2016,2016-05-28,18.275,KNN,6.123052758179192
27,2016,2016-05-29,15.114285714285714,KNN,6.188397050908568
27,2016,2016-05-30,14.075,KNN,6.251356906184647
27,2016,2016-05-31,12.835714285714284,KNN,6.61598769931485
27,2016,2016-06-01,14.975,KNN,6.512632421672986
27,2016,2016-06-02,13.55714285714286,KNN,6.65139876826626
27,2016,2016-06-03,13.944444444444445,KNN,6.7483768276201275
27,2016,2016-06-04,15.377777777777778,KNN,6.915708287090597
27,2016,2016-06-05,17.125,KNN,7.094985201955289
27,2016,2016-06-06,19.02777777777778,KNN,7.274034988452048
27,2016,2016-06-07,16.728571428571428,KNN,7.159340086137314
27,2016,2016-06-08,17.435714285714287,KNN,7.51291465240481
27,2016,2016-06-09,18.3625,KNN,7.517340352490507
27,2016,2016-06-10,17.616666666666667,KNN,7.547473667105415
27,2016,2016-06-11,16.542857142857144,KNN,7.695818330816142
27,2016,2016-06-12,15.514285714285714,KNN,7.727013194121618
27,2016,2016-06-13,14.383333333333336,KNN,7.999859360914858
27,2016,2016-06-14,13.81875,KNN,8.321874650482922
27,2016,2016-06-15,14.741666666666667,KNN,8.076786015450915
27,2016,2016-06-16,14.641666666666666,KNN,8.513840226075661
27,2016,2016-06-17,15.94375,KNN,8.592451794915906
27,2016,2016-06-18,15.3375,KNN,8.387967300706354
27,2016,2016-06-19,15.457142857142856,KNN,8.440872397539708
27,2016,2016-06-20,15.13888888888889,KNN,8.43364425275906
27,2016,2016-06-21,18.783333333333335,KNN,8.611038803097266
27,2016,2016-06-22,22.822222222222223,KNN,8.802268193156163
27,2016,2016-06-23,25.666666666666668,KNN,9.012604992783988
27,2016,2016-06-24,22.99285714285714,KNN,9.010284868091443
27,2016,2016-06-25,17.66875,KNN,9.166915974649639
27,2016,2016-06-26,17.077777777777776,KNN,9.04271492765351
27,2016,2016-06-27,16.688888888888886,KNN,9.100318574496184
27,2016,2016-06-28,19.311111111111114,KNN,9.324481047872235
27,2016,2016-06-29,20.049999999999997,KNN,9.453413378604072
27,2016,2016-06-30,19.975,KNN,9.49182486725808
27,2016,2016-07-01,20.950000000000003,KNN,9.56456950697584
27,2016,2016-07-02,17.30625,KNN,9.6955121920286
27,2016,2016-07-03,16.16111111111111,KNN,9.72995057000389
27,2016,2016-07-04,18.705555555555556,KNN,9.89036867881757
27,2016,2016-07-05,19.95,KNN,10.071244384077746
27,2016,2016-07-06,19.35555555555555,KNN,9.999768175424936
27,2016,2016-07-07,19.142857142857142,KNN,10.099031647689007
27,2016,2016-07-08,21.592857142857145,KNN,10.417625887187228
27,2016,2016-07-09,22.35625,KNN,10.751258974327607
27,2016,2016-07-10,23.675,KNN,10.873225587803947
27,2016,2016-07-11,19.657142857142855,KNN,10.896180495330102
27,2016,2016-07-12,18.658333333333335,KNN,10.813063687161813
27,2016,2016-07-13,15.1125,KNN,10.740510196026142
27,2016,2016-07-14,12.607142857142858,KNN,10.586182929645718
27,2016,2016-07-15,14.58125,KNN,10.490679711383152
27,2016,2016-07-16,16.975,KNN,10.502402415341994
27,2016,2016-07-17,20.977777777777774,KNN,10.531455560980158
27,2016,2016-07-18,23.166666666666668,KNN,10.525007590550134
27,2016,2016-07-19,24.64375,KNN,10.372960833884777
27,2016,2016-07-20,25.0625,KNN,10.466348743094503
27,2016,2016-07-21,23.29375,KNN,10.746412208539624
27,2016,2016-07-22,20.11875,KNN,11.003285315256711
27,2016,2016-07-23,20.54375,KNN,11.043742862578265
27,2016,2016-07-24,21.36111111111111,KNN,11.04665272554339
27,2016,2016-07-25,22.13888888888889,KNN,11.111767062272344
27,2016,2016-07-26,21.96875,KNN,10.802806260963596
27,2016,2016-07-27,19.98888888888889,KNN,10.708419080893625
27,2016,2016-07-28,19.73888888888889,KNN,10.524333352686899
27,2016,2016-07-29,21.422222222222224,KNN,10.94886663663005
27,2016,2016-07-30,20.975,KNN,10.779989577961677
27,2016,2016-07-31,19.98125,KNN,10.613613437682352
27,2016,2016-08-01,19.0,KNN,10.436872803813854
27,2016,2016-08-02,19.700000000000003,KNN,10.4367459960609
27,2016,2016-08-03,21.87222222222222,KNN,10.46773277236967
27,2016,2016-08-04,18.035714285714285,KNN,10.311097054134464
27,2016,2016-08-05,16.6875,KNN,10.359423994197966
27,2016,2016-08-06,17.35,KNN,10.458096900554793
27,2016,2016-08-07,19.12777777777778,KNN,10.524530238629367
27,2016,2016-08-08,20.211111111111112,KNN,10.489610005635894
27,2016,2016-08-09,18.25,KNN,10.494119924675225
27,2016,2016-08-10,14.688888888888888,KNN,10.715238837197614
27,2016,2016-08-11,14.52222222222222,KNN,10.745611522163507
27,2016,2016-08-12,19.205555555555556,KNN,10.633283650928984
27,2016,2016-08-13,20.76875,KNN,10.480062321578954
27,2016,2016-08-14,22.35,KNN,10.353988389061229
27,2016,2016-08-15,23.211111111111112,KNN,10.570785796403747
27,2016,2016-08-16,23.505555555555556,KNN,10.452986608479552
27,2016,2016-08-17,20.657142857142855,KNN,10.174433631571105
27,2016,2016-08-18,19.1375,KNN,9.850980263525118
27,2016,2016-08-19,19.39375,KNN,9.827678716723796
27,2016,2016-08-20,17.93125,KNN,9.836783981203684
27,2016,2016-08-21,16.40625,KNN,9.602606760525802
27,2016,2016-08-22,17.535714285714285,KNN,9.683572788408206
27,2016,2016-08-23,21.833333333333332,KNN,9.651173384940074
27,2016,2016-08-24,23.58888888888889,KNN,9.594337400724143
27,2016,2016-08-25,24.96875,KNN,9.289996919609266
27,2016,2016-08-26,25.416666666666668,KNN,9.33458054586997
27,2016,2016-08-27,25.26111111111111,KNN,9.115139399340775
27,2016,2016-08-28,23.63125,KNN,8.813686277923315
27,2016,2016-08-29,20.12222222222222,KNN,8.820448134625156
27,2016,2016-08-30,19.916666666666668,KNN,8.733314396323482
27,2016,2016-08-31,21.13888888888889,KNN,8.602713578784126
27,2016,2016-09-01,21.566666666666663,KNN,8.776088059292977
27,2016,2016-09-02,20.64375,KNN,8.683371212822458
27,2016,2016-09-03,21.9125,KNN,8.873831657417085
27,2016,2016-09-04,19.4,KNN,8.578995133672526
27,2016,2016-09-05,16.25,KNN,8.114371615014148
27,2016,2016-09-06,19.994444444444444,KNN,7.820752292779977
27,2016,2016-09-07,19.4375,KNN,7.565075334434461
27,2016,2016-09-08,21.288888888888888,KNN,7.153082465449868
27,2016,2016-09-09,21.066666666666663,KNN,7.106818150071044
27,2016,2016-09-10,20.450000000000003,KNN,7.25749485401454
27,2016,2016-09-11,20.844444444444445,KNN,7.025550979704208
27,2016,2016-09-12,23.19375,KNN,6.975046299467772
27,2016,2016-09-13,24.3375,KNN,7.047750154994544
27,2016,2016-09-14,21.79375,KNN,6.8808750676214725
27,2016,2016-09-15,17.1875,KNN,6.615232082354167
27,2016,2016-09-16,16.04375,KNN,6.463543831958784
27,2016,2016-09-17,13.455555555555556,KNN,6.4103669579916325
27,2016,2016-09-18,14.238888888888887,KNN,6.313732997428032
27,2016,2016-09-19,15.894444444444446,KNN,6.0104586637844175
27,2016,2016-09-20,14.8125,KNN,5.869537931402954
27,2016,2016-09-21,14.88888888888889,KNN,5.686523738323222
27,2016,2016-09-22,14.077777777777778,KNN,5.468090496351255
27,2016,2016-09-23,15.572222222222225,KNN,5.409409055129663
27,2016,2016-09-24,15.6,KNN,5.223667666701937
27,2016,2016-09-25,17.255555555555556,KNN,5.052152249945818
27,2016,2016-09-26,15.4125,KNN,4.767457279617792
27,2016,2016-09-27,15.9,KNN,4.518720599346617
27,2016,2016-09-28,15.88125,KNN,4.345333741371755
27,2016,2016-09-29,17.150000000000002,KNN,4.09337393113532
27,2016,2016-09-30,17.3,KNN,3.830401010391819
27,2016,2016-10-01,14.792857142857144,KNN,3.646338731195616
27,2016,2016-10-02,13.1,KNN,3.5572788344738964
27,2016,2016-10-03,11.433333333333334,KNN,3.5929918587102154
27,2016,2016-10-04,11.644444444444444,KNN,3.4202573594014094
27,2016,2016-10-05,11.38888888888889,KNN,3.2468716424388084
27,2016,2016-10-06,9.088888888888889,KNN,2.9980229393736337
27,2016,2016-10-07,9.2125,KNN,2.851791414683923
27,2016,2016-10-08,9.70625,KNN,2.7631108666300843
27,2016,2016-10-09,7.9944444444444445,KNN,2.5883096377351507
27,2016,2016-10-10,6.8999999999999995,KNN,2.4394159564964344
27,2016,2016-10-11,8.05,KNN,2.2622771685206633
27,2016,2016-10-12,6.633333333333334,KNN,2.421450212191596
27,2016,2016-10-13,7.357142857142857,KNN,2.264952303836271
27,2016,2016-10-14,10.90625,KNN,1.8985551873890838
27,2016,2016-10-15,12.533333333333331,KNN,1.614648206823425
27,2016,2016-10-16,11.744444444444444,KNN,1.3315032193277538
27,2016,2016-10-17,12.005555555555556,KNN,1.126889436179889
27,2016,2016-10-18,12.585714285714284,KNN,1.0385366448757196
27,2016,2016-10-19,10.13125,KNN,0.2688148224832325
27,2016,2016-10-20,8.7125,KNN,0.0209693314606767
27,2016,2016-10-21,8.722222222222221,KNN,-0.14947385961158943
27,2016,2016-10-22,7.116666666666666,KNN,0.2636171078334204
27,2016,2016-10-23,8.227777777777778,KNN,0.22838992856517315
27,2016,2016-10-24,14.24375,KNN,0.07865653622662627
27,2016,2016-10-25,13.1125,KNN,-0.18359668516356997
27,2016,2016-10-26,11.566666666666666,KNN,-0.18147887629719683
27,2016,2016-10-27,10.166666666666666,KNN,-0.5789221742679782
27,2016,2016-10-28,8.216666666666667,KNN,-0.6335632331422865
27,2016,2016-10-29,8.55,KNN,-0.6366789198236749
27,2016,2016-10-30,10.116666666666667,KNN,-0.7535184320147863
27,2016,2016-10-31,8.411111111111111,KNN,-0.8360575858951442
27,2016,2016-11-01,9.622222222222222,KNN,-0.9309492457186952
27,2016,2016-11-02,7.677777777777777,KNN,-1.0934118337864902
27,2016,2016-11-03,5.55625,KNN,-1.355618585447683
27,2016,2016-11-04,6.044444444444444,KNN,-1.6268088298079686
27,2016,2016-11-05,8.8375,KNN,-1.6695565843851679
27,2016,2016-11-06,4.972222222222222,KNN,-1.7285988058956772
27,2016,2016-11-07,3.427777777777778,KNN,-1.9847579803070516
27,2016,2016-11-08,2.966666666666667,KNN,-2.2194948268820145
27,2016,2016-11-09,4.9944444444444445,KNN,-2.2580177860042028
27,2016,2016-11-10,7.411111111111111,KNN,-2.0658601511537746
27,2016,2016-11-11,5.555555555555555,KNN,-2.1858806766272867
27,2016,2016-11-12,2.675,KNN,-2.4630599866679965
27,2016,2016-11-13,4.69375,KNN,-2.5259340586957393
27,2016,2016-11-14,4.25,KNN,-2.7600973227591137
27,2016,2016-11-15,3.927777777777778,KNN,-3.0347742867172247
27,2016,2016-11-16,8.277777777777779,KNN,-3.2966330848909937
27,2016,2016-11-17,10.775,KNN,-3.3844012860182477
27,2016,2016-11-18,9.928571428571429,KNN,-3.5261950496213075
27,2016,2016-11-19,6.775,KNN,-3.5450906403987776
27,2016,2016-11-20,10.45,KNN,-3.5962291715859056
27,2016,2016-11-21,10.5,KNN,-3.7594697208054964
27,2016,2016-11-22,9.30714285714286,KNN,-3.687043537445046
27,2016,2016-11-23,9.0,KNN,-3.8008445222515572
27,2016,2016-11-24,8.505555555555555,KNN,-4.222088869461783
27,2016,2016-11-25,7.427777777777777,KNN,-4.504969390298286
27,2016,2016-11-26,7.73,KNN,-4.781045287255542
27,2016,2016-11-27,4.866666666666666,KNN,-4.70623928559983
27,2016,2016-11-28,3.677777777777778,KNN,-5.018770942431079
27,2016,2016-11-29,0.9375,KNN,-5.062246669151032
27,2016,2016-11-30,1.5000000000000002,KNN,-5.403085479339637
27,2016,2016-12-01,0.3,KNN,-5.0445155007963365
27,2016,2016-12-02,0.4833333333333334,KNN,-5.129626383864709
27,2016,2016-12-03,0.8444444444444444,KNN,-5.354338682007469
27,2016,2016-12-04,2.2333333333333334,KNN,-5.464503257475279
27,2016,2016-12-05,2.8,KNN,-5.427293503086757
27,2016,2016-12-06,2.80625,KNN,-5.312786342285106
27,2016,2016-12-07,-0.1833333333333333,KNN,-5.532090757559912
27,2016,2016-12-08,1.11875,KNN,-5.6260539345038305
27,2016,2016-12-09,1.838888888888889,KNN,-5.750310096287739
27,2016,2016-12-10,0.7888888888888889,KNN,-5.879802501559096
27,2016,2016-12-11,0.01875,KNN,-5.917037619402184
27,2016,2016-12-12,2.5285714285714285,KNN,-5.951137845774515
27,2016,2016-12-13,1.9875,KNN,-6.071791367431432
27,2016,2016-12-14,3.0875,KNN,-6.095486205568858
27,2016,2016-12-15,2.65,KNN,-6.243792159040869
27,2016,2016-12-16,3.488888888888889,KNN,-6.608177388662108
27,2016,2016-12-17,2.5,KNN,-6.514763897558389
27,2016,2016-12-18,-0.0625,KNN,-6.713440360279467
27,2016,2016-12-19,2.105555555555556,KNN,-7.056342345283268
27,2016,2016-12-20,1.977777777777778,KNN,-6.998790062797244
27,2016,2016-12-21,1.425,KNN,-6.9190518039081965
27,2016,2016-12-22,3.1375,KNN,-6.683507211766212
27,2016,2016-12-23,5.733333333333333,KNN,-6.6477533943374585
27,2016,2016-12-24,6.655555555555556,KNN,-6.740636338384629
27,2016,2016-12-25,6.538888888888889,KNN,-7.146769137181634
27,2016,2016-12-26,6.705555555555556,KNN,-7.262489338715456
27,2016,2016-12-27,2.8722222222222222,KNN,-7.516185287050613
27,2016,2016-12-28,1.7777777777777777,KNN,-7.572957151382255
27,2016,2016-12-29,-0.99375,KNN,-7.918410872845909
27,2016,2016-12-30,-2.60625,KNN,-8.238324806254585
27,2016,2016-12-31,-2.411111111111111,KNN,-8.334154234795307
27,2016,2016-01-01,4.911111111111111,LSTM,6.385123700127016
27,2016,2016-01-02,6.905555555555555,LSTM,6.215162263662662
27,2016,2016-01-03,5.788888888888889,LSTM,6.293560251916838
27,2016,2016-01-04,7.1,LSTM,6.3364358971880135
27,2016,2016-01-05,6.561111111111111,LSTM,6.568775685139999
27,2016,2016-01-06,5.3625,LSTM,6.860034451612758
27,2016,2016-01-07,8.105555555555556,LSTM,6.973492609096892
27,2016,2016-01-08,5.716666666666666,LSTM,7.166164974622455
27,2016,2016-01-09,7.844444444444444,LSTM,7.074930144391516
27,2016,2016-01-10,7.525,LSTM,6.823561353899002
27,2016,2016-01-11,7.33125,LSTM,6.642433573327924
27,2016,2016-01-12,6.216666666666667,LSTM,6.605965508300004
27,2016,2016-01-13,3.85625,LSTM,6.4738814440748635
27,2016,2016-01-14,1.9666666666666663,LSTM,6.395309923909099
27,2016,2016-01-15,1.6777777777777778,LSTM,6.323387909398216
27,2016,2016-01-16,0.9888888888888888,LSTM,6.290123039746001
27,2016,2016-01-17,-0.4833333333333334,LSTM,6.515322278604753
27,2016,2016-01-18,-2.95,LSTM,6.439910396741838
27,2016,2016-01-19,0.8944444444444445,LSTM,6.197771743982606
27,2016,2016-01-20,1.09375,LSTM,6.052301299895457
27,2016,2016-01-21,0.0555555555555555,LSTM,5.836771372329429
27,2016,2016-01-22,0.6555555555555556,LSTM,5.563951642265306
27,2016,2016-01-23,5.522222222222222,LSTM,5.315644061735265
27,2016,2016-01-24,3.927777777777778,LSTM,5.127611502012491
27,2016,2016-01-25,6.561111111111111,LSTM,4.972095891928419
27,2016,2016-01-26,7.427777777777779,LSTM,5.024310047483434
27,2016,2016-01-27,6.822222222222223,LSTM,5.022327593200793
27,2016,2016-01-28,8.738888888888889,LSTM,5.025658336492864
27,2016,2016-01-29,5.978571428571429,LSTM,4.952554985975733
27,2016,2016-01-30,5.925,LSTM,4.885105893734188
27,2016,2016-01-31,9.427777777777775,LSTM,4.8538648058634735
27,2016,2016-02-01,11.133333333333333,LSTM,4.814306477931788
27,2016,2016-02-02,10.14375,LSTM,4.65313706327958
27,2016,2016-02-03,6.183333333333334,LSTM,4.492591484076202
27,2016,2016-02-04,4.966666666666667,LSTM,4.3935860103763495
27,2016,2016-02-05,7.0687500000000005,LSTM,4.429158733174955
27,2016,2016-02-06,7.642857142857143,LSTM,4.379531168303257
27,2016,2016-02-07,7.857142857142857,LSTM,4.431427061566882
27,2016,2016-02-08,8.5,LSTM,4.526145313001278
27,2016,2016-02-09,7.7125,LSTM,4.696036220835132
27,2016,2016-02-10,4.038888888888889,LSTM,4.805114382715799
27,2016,2016-02-11,2.8333333333333335,LSTM,4.956487354385382
27,2016,2016-02-12,3.3666666666666663,LSTM,5.127840262186969
27,2016,2016-02-13,6.9875,LSTM,5.367882138900681
27,2016,2016-02-14,5.921428571428572,LSTM,5.489330421963732
27,2016,2016-02-15,3.15,LSTM,5.493096623867693
27,2016,2016-02-16,2.3777777777777778,LSTM,5.418524096512099
27,2016,2016-02-17,1.1,LSTM,5.340754854993126
27,2016,2016-02-18,1.2333333333333332,LSTM,5.324318936313956
27,2016,2016-02-19,3.7875,LSTM,5.283526890083512
27,2016,2016-02-20,5.827777777777778,LSTM,5.335536144141811
27,2016,2016-02-21,10.772222222222222,LSTM,5.427817128733449
27,2016,2016-02-22,8.38888888888889,LSTM,5.479800539063968
27,2016,2016-02-23,5.643750000000001,LSTM,5.530147463055273
27,2016,2016-02-24,3.125,LSTM,5.569692270668781
27,2016,2016-02-25,4.08125,LSTM,5.608963637540615
27,2016,2016-02-26,2.3625,LSTM,5.641090358933566
27,2016,2016-02-27,4.011111111111111,LSTM,5.778458996664151
27,2016,2016-02-28,3.7222222222222223,LSTM,5.885338439378558
27,2016,2016-03-01,2.2444444444444445,LSTM,5.961493425235825
27,2016,2016-03-02,5.300000000000001,LSTM,5.888557656984491
27,2016,2016-03-03,3.5625,LSTM,5.758057653330058
27,2016,2016-03-04,4.13125,LSTM,5.645702777055651
27,2016,2016-03-05,4.71875,LSTM,5.598909213421625
27,2016,2016-03-06,2.844444444444445,LSTM,5.761756049562084
27,2016,2016-03-07,1.9142857142857144,LSTM,5.929023273376172
27,2016,2016-03-08,2.2125,LSTM,6.012047325836421
27,2016,2016-03-09,1.90625,LSTM,6.011750194329064
27,2016,2016-03-10,5.107142857142857,LSTM,5.982772634855458
27,2016,2016-03-11,5.60625,LSTM,6.038017438981651
27,2016,2016-03-12,4.91875,LSTM,6.133172409586068
27,2016,2016-03-13,4.6375,LSTM,6.313661432593738
27,2016,2016-03-14,5.81875,LSTM,6.508685128498194
27,2016,2016-03-15,4.725,LSTM,6.768393907492502
27,2016,2016-03-16,4.292857142857143,LSTM,7.010422294810758
27,2016,2016-03-17,6.48125,LSTM,7.257586512991888
27,2016,2016-03-18,6.661111111111111,LSTM,7.479345647615494
27,2016,2016-03-19,6.466666666666667,LSTM,7.649007788421708
27,2016,2016-03-20,6.305555555555555,LSTM,7.7915453425913865
27,2016,2016-03-21,5.7555555555555555,LSTM,7.880745067970112
27,2016,2016-03-22,6.627777777777778,LSTM,7.942726555775954
27,2016,2016-03-23,7.3,LSTM,7.989820175344756
27,2016,2016-03-24,5.75,LSTM,7.994898932792044
27,2016,2016-03-25,6.727777777777778,LSTM,7.956087186675296
27,2016,2016-03-26,11.738888888888887,LSTM,7.9341790224383715
27,2016,2016-03-27,9.227777777777778,LSTM,7.947037907299199
27,2016,2016-03-28,9.89375,LSTM,7.959714731855455
27,2016,2016-03-29,9.94375,LSTM,7.992793813244242
27,2016,2016-03-30,13.30625,LSTM,8.024831079461972
27,2016,2016-03-31,11.93125,LSTM,8.036654172023258
27,2016,2016-04-01,7.427777777777777,LSTM,8.050849357025982
27,2016,2016-04-02,9.242857142857144,LSTM,8.04013061808284
27,2016,2016-04-03,12.728571428571428,LSTM,8.073316707712607
27,2016,2016-04-04,12.125,LSTM,8.137657841066869
27,2016,2016-04-05,10.74375,LSTM,8.307761017194785
27,2016,2016-04-06,10.855555555555556,LSTM,8.535890426493431
27,2016,2016-04-07,7.737500000000001,LSTM,8.673296417148002
27,2016,2016-04-08,6.022222222222222,LSTM,8.724261024001654
27,2016,2016-04-09,7.855555555555556,LSTM,8.811198301328792
27,2016,2016-04-10,11.072222222222225,LSTM,8.928631190972188
27,2016,2016-04-11,11.661111111111111,LSTM,9.044003528639543
27,2016,2016-04-12,11.43888888888889,LSTM,9.13246059583956
27,2016,2016-04-13,10.064285714285717,LSTM,9.281032368038314
27,2016,2016-04-14,12.02777777777778,LSTM,9.423058158259307
27,2016,2016-04-15,10.375,LSTM,9.512402941347206
27,2016,2016-04-16,11.6125,LSTM,9.55588615040006
27,2016,2016-04-17,7.971428571428571,LSTM,9.625346666560954
27,2016,2016-04-18,7.33125,LSTM,9.746692405975876
