station_id,region,lat,lon,geometry,departement_code,year,production_tonnes,area_ha,yield_t_per_ha,total_prod_year,stations_in_dep_year,weight
07120,E,48.5333,-2.85,POINT (-2.85 48.5333),22,2024,6074355.0,87150.0,69.7,254503233.0,2,0.01193374820507683
07476,U,43.9,4.9,POINT (4.9 43.9),84,2011,61598.0,1621.0,38.0,339151320.0,5,3.632478859289122e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2012,66707.0,1627.0,41.0,352413954.0,5,3.78571842816417e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2013,103630.0,2410.0,43.0,366896248.0,5,5.649008435758111e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2014,105552.0,2932.0,36.0,373250696.0,5,5.65582334506886e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2015,92736.0,2576.0,36.0,408852959.0,5,4.5363986224690624e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2016,93520.0,2338.0,40.0,275520198.0,5,6.788613007602441e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2017,53700.0,1852.0,28.995680345572353,364705798.0,5,2.9448393907902722e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2018,56268.0,1905.0,29.53700787401575,339560022.0,5,3.31417106575638e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2019,55902.0,2082.0,26.85014409221902,394072791.0,5,2.8371408164538823e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2020,51000.0,1700.0,30.0,289488478.0,5,3.523456294519604e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2021,77797.0,2189.0,35.53997259022385,352477484.0,5,4.414296148346315e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2022,44973.0,2197.0,20.470186618115612,335353388.0,5,2.682125877314828e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2023,45896.0,2049.0,22.39921913128355,349936476.0,5,2.62310465742931e-05
07476,U,43.9,4.9,POINT (4.9 43.9),84,2024,62141.0,2013.0,30.86984600099354,254503233.0,5,4.8833171404152656e-05
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2011,2304264.0,34392.0,67.0,339151320.0,2,0.0033971030984045704
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2012,2757250.0,33625.0,82.0,352413954.0,2,0.003911947822588206
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2013,2853540.0,34380.0,83.0,366896248.0,2,0.0038887560387371417
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2014,2917200.0,34320.0,85.0,373250696.0,2,0.0039078292837262385
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2015,2858520.0,34440.0,83.0,408852959.0,2,0.0034957800073057562
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2016,1505925.0,33465.0,45.0,275520198.0,2,0.002732875867053493
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2017,2428500.0,32380.0,75.0,364705798.0,2,0.0033293959313473813
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2018,2332500.0,31100.0,75.0,339560022.0,2,0.003434591602188081
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2019,2645670.0,30410.0,87.0,394072791.0,2,0.003356829068668179
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2020,1904040.0,26445.0,72.0,289488478.0,2,0.0032886282955966214
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2021,2419875.0,29875.0,81.0,352477484.0,2,0.0034326660706645307
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2022,2296140.0,27335.0,84.0,335353388.0,2,0.003423463251249455
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2023,2193457.0,27765.0,79.00079236448767,349936476.0,2,0.003134078826352472
07148,J,48.6,2.3333,POINT (2.3333 48.6),91,2024,1562709.0,24395.0,64.05857757737242,254503233.0,2,0.0030701162055572
07362,L,46.21,2.37,POINT (2.37 46.21),23,2011,552900.0,9700.0,57.0,339151320.0,2,0.0008151228778941507
07362,L,46.21,2.37,POINT (2.37 46.21),23,2012,572880.0,10230.0,56.0,352413954.0,2,0.000812794149462084
07362,L,46.21,2.37,POINT (2.37 46.21),23,2013,560560.0,10780.0,52.0,366896248.0,2,0.0007639216850208836
07362,L,46.21,2.37,POINT (2.37 46.21),23,2014,636000.0,10600.0,60.0,373250696.0,2,0.000851974298796753
07362,L,46.21,2.37,POINT (2.37 46.21),23,2015,720000.0,12000.0,60.0,408852959.0,2,0.0008805121549823491
07362,L,46.21,2.37,POINT (2.37 46.21),23,2016,507400.0,12685.0,40.0,275520198.0,2,0.0009208036356013362
07362,L,46.21,2.37,POINT (2.37 46.21),23,2017,630700.0,11900.0,53.0,364705798.0,2,0.00086466955482841
07362,L,46.21,2.37,POINT (2.37 46.21),23,2018,580800.0,12100.0,48.0,339560022.0,2,0.0008552243526477331
07362,L,46.21,2.37,POINT (2.37 46.21),23,2019,621000.0,11500.0,54.0,394072791.0,2,0.0007879254977540431
07362,L,46.21,2.37,POINT (2.37 46.21),23,2020,492075.0,10935.0,45.0,289488478.0,2,0.0008499042922184972
07362,L,46.21,2.37,POINT (2.37 46.21),23,2021,586180.0,11060.0,53.0,352477484.0,2,0.000831514106018755
07362,L,46.21,2.37,POINT (2.37 46.21),23,2022,575500.0,11510.0,50.0,335353388.0,2,0.0008580500758203165
07362,L,46.21,2.37,POINT (2.37 46.21),23,2023,677040.0,12090.0,56.0,349936476.0,2,0.0009673755759030962
07362,L,46.21,2.37,POINT (2.37 46.21),23,2024,446000.0,11150.0,40.0,254503233.0,2,0.0008762167669594987
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2011,229140.0,3420.0,67.0,339151320.0,2,0.00033781381125097787
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2012,247000.0,3800.0,65.0,352413954.0,2,0.00035044015311607097
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2013,255780.0,4060.0,63.0,366896248.0,2,0.0003485726569763123
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2014,223680.0,3495.0,64.0,373250696.0,2,0.00029963775338814105
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2015,280914.0,4022.0,69.84435604177027,408852959.0,2,0.000343539154867655
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2016,281125.0,4325.0,65.0,275520198.0,2,0.0005101713087473899
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2017,275740.0,4055.0,68.0,364705798.0,2,0.0003780307325961404
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2018,271260.0,4110.0,66.0,339560022.0,2,0.0003994286465207026
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2019,249473.0,3831.0,65.11955103106239,394072791.0,2,0.00031653162270723733
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2020,196650.0,3450.0,57.0,289488478.0,2,0.00033965082368494126
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2021,251550.0,3870.0,65.0,352477484.0,2,0.00035683130330106417
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2022,234980.0,3790.0,62.0,335353388.0,2,0.00035034684068854555
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2023,217200.0,3620.0,60.0,349936476.0,2,0.00031034204047936977
07499,V,45.9167,6.8667,POINT (6.8667 45.9167),74,2024,178410.0,3130.0,57.0,254503233.0,2,0.0003505063528996506
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2011,14072012.0,166730.0,84.4,339151320.0,5,0.008298367820004357
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2012,11527672.0,144820.0,79.6,352413954.0,5,0.00654212006599489
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2013,14920073.0,169450.0,88.05000295072293,366896248.0,5,0.008133129232763372
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2014,15313788.0,163260.0,93.8,373250696.0,5,0.008205631316491905
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2015,16161068.0,168520.0,95.9,408852959.0,5,0.007905564895275712
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2016,9481968.0,168120.0,56.4,275520198.0,5,0.006882956726098172
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2017,13486500.0,166500.0,81.0,364705798.0,5,0.007395824291227747
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2018,13407000.0,163500.0,82.0,339560022.0,5,0.007896689322278345
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2019,14859150.0,167900.0,88.5,394072791.0,5,0.007541322486281475
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2020,13923000.0,154700.0,90.0,289488478.0,5,0.00961903568403852
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2021,14624290.0,178345.0,82.0,352477484.0,5,0.008297999539737977
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2022,14007000.0,161000.0,87.0,335353388.0,5,0.008353575959697775
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2023,14390500.0,169300.0,85.0,349936476.0,5,0.008224635605006208
07166,G,48.7772,4.1647,POINT (4.1647 48.7772),51,2024,10496600.0,169300.0,62.0,254503233.0,5,0.00824869678571038
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2011,11376680.0,162524.0,70.0,339151320.0,2,0.016772277342161017
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2012,13423702.0,162909.0,82.40000245535852,352413954.0,2,0.019045361069896797
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2013,14358882.0,162430.0,88.40043095487287,366896248.0,2,0.019568041480762157
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2014,14224500.0,163500.0,87.0,373250696.0,2,0.019054887442192473
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2015,15270600.0,164200.0,93.0,408852959.0,2,0.01867492904704647
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2016,8382400.0,161200.0,52.0,275520198.0,2,0.015211951901979978
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2017,13006100.0,156700.0,83.0,364705798.0,2,0.017830947672512736
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2018,12555000.0,155000.0,81.0,339560022.0,2,0.018487158656150634
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2019,14117740.0,155140.0,91.0,394072791.0,2,0.01791260437465727
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2020,11984370.0,144390.0,83.0,289488478.0,2,0.020699217604094072
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2021,12690700.0,152900.0,83.0,352477484.0,2,0.018002142797864502
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2022,12532525.0,147441.0,85.00027129495867,335353388.0,2,0.01868555000255432
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2023,12677088.0,147408.0,86.0,349936476.0,2,0.01811341324703744
07055,S,49.4667,2.1167,POINT (2.1167 49.4667),60,2024,9208094.0,133451.0,68.99981266532285,254503233.0,2,0.018090328149190937
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2011,61598.0,1621.0,38.0,339151320.0,5,3.632478859289122e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2012,66707.0,1627.0,41.0,352413954.0,5,3.78571842816417e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2013,103630.0,2410.0,43.0,366896248.0,5,5.649008435758111e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2014,105552.0,2932.0,36.0,373250696.0,5,5.65582334506886e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2015,92736.0,2576.0,36.0,408852959.0,5,4.5363986224690624e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2016,93520.0,2338.0,40.0,275520198.0,5,6.788613007602441e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2017,53700.0,1852.0,28.995680345572353,364705798.0,5,2.9448393907902722e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2018,56268.0,1905.0,29.53700787401575,339560022.0,5,3.31417106575638e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2019,55902.0,2082.0,26.85014409221902,394072791.0,5,2.8371408164538823e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2020,51000.0,1700.0,30.0,289488478.0,5,3.523456294519604e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2021,77797.0,2189.0,35.53997259022385,352477484.0,5,4.414296148346315e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2022,44973.0,2197.0,20.470186618115612,335353388.0,5,2.682125877314828e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2023,45896.0,2049.0,22.39921913128355,349936476.0,5,2.62310465742931e-05
07586,U,44.0833,5.05,POINT (5.05 44.0833),84,2024,62141.0,2013.0,30.86984600099354,254503233.0,5,4.8833171404152656e-05
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2011,7144400.0,134800.0,53.0,339151320.0,1,0.021065523200676322
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2012,9819300.0,138300.0,71.0,352413954.0,1,0.027862971623422154
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2013,8371200.0,130800.0,64.0,366896248.0,1,0.022816259489249396
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2014,8602800.0,128400.0,67.0,373250696.0,1,0.02304831603046763
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2015,9511160.0,133960.0,71.0,408852959.0,1,0.023263033299949776
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2016,6778500.0,135570.0,50.0,275520198.0,1,0.024602552006005744
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2017,8678010.0,131485.0,66.0,364705798.0,1,0.023794549051836023
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2018,8072960.0,126140.0,64.0,339560022.0,1,0.02377476580561654
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2019,10366980.0,132910.0,78.0,394072791.0,1,0.026307271744625476
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2020,5151025.0,93655.0,55.0,289488478.0,1,0.017793540646546906
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2021,8532225.0,131265.0,65.0,352477484.0,1,0.024206439807655914
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2022,6892480.0,123080.0,56.0,335353388.0,1,0.02055288613932238
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2023,8249710.0,123130.0,67.0,349936476.0,1,0.023574878773140528
07335,T,46.5833,0.3167,POINT (0.3167 46.5833),86,2024,5612880.0,100230.0,56.0,254503233.0,1,0.022054258147675476
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2011,2337300.0,37100.0,63.0,339151320.0,3,0.0022972046813793915
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2012,2438800.0,36400.0,67.0,352413954.0,3,0.002306756937704383
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2013,2263000.0,36500.0,62.0,366896248.0,3,0.0020559854112580985
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2014,2150400.0,33600.0,64.0,373250696.0,3,0.0019204250860928066
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2015,2786400.0,38700.0,72.0,408852959.0,3,0.0022717213598544604
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2016,1996560.0,42480.0,47.0,275520198.0,3,0.0024155034906007144
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2017,2922000.0,38300.0,76.29242819843343,364705798.0,3,0.0026706457789848464
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2018,2470400.0,38600.0,64.0,339560022.0,3,0.0024250989907954085
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2019,2948800.0,38800.0,76.0,394072791.0,3,0.0024942938355095247
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2020,2307500.0,35500.0,65.0,289488478.0,3,0.0026569854247071854
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2021,2622380.0,39140.0,67.0,352477484.0,3,0.0024799503694444966
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2022,2435400.0,36900.0,66.0,335353388.0,3,0.0024207299793255707
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2023,2648600.0,38950.0,68.0,349936476.0,3,0.002522934095806196
LFLH0,D,46.8333,4.8167,POINT (4.8167 46.8333),71,2024,1684800.0,32400.0,52.0,254503233.0,3,0.002206651732396657
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2011,1481490.0,18290.0,81.0,339151320.0,3,0.0014560757127526438
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2012,1086300.0,15300.0,71.0,352413954.0,3,0.00102748485379214
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2013,1302400.0,17600.0,74.0,366896248.0,3,0.0011832591248884434
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2014,1395237.0,17015.0,82.00041140170438,373250696.0,3,0.0012460231286480978
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2015,1524900.0,18020.0,84.62264150943396,408852959.0,3,0.0012432342454931334
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2016,1040104.0,18980.0,54.8,275520198.0,3,0.0012583517863664331
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2017,1309000.0,17000.0,77.0,364705798.0,3,0.001196398126177674
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2018,1297500.0,17300.0,75.0,339560022.0,3,0.0012737070679068338
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2019,1401300.0,17300.0,81.0,394072791.0,3,0.001185314009664778
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2020,1419600.0,16900.0,84.0,289488478.0,3,0.001634607371143801
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2021,1314000.0,18000.0,73.0,352477484.0,3,0.0012426325648647674
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2022,1301590.0,17471.0,74.5000286188541,335353388.0,3,0.0012937496648560275
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2023,1397680.0,17471.0,80.0,349936476.0,3,0.0013313654485488198
07197,A,47.9167,7.4,POINT (7.4 47.9167),68,2024,1190000.0,17000.0,70.0,254503233.0,3,0.0015585918575213803
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2011,2849190.0,39030.0,73.0,339151320.0,3,0.0028003134412096643
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2012,2838000.0,43000.0,66.0,352413954.0,3,0.002684343197148204
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2013,2780700.0,39000.0,71.3,366896248.0,3,0.0025263272793130333
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2014,2982000.0,42000.0,71.0,373250696.0,3,0.0026630894748552593
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2015,3272500.0,42500.0,77.0,408852959.0,3,0.0026680333584997566
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2016,2659800.0,43100.0,61.7122969837587,275520198.0,3,0.003217912902341918
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2017,3117750.0,41570.0,75.0,364705798.0,3,0.0028495571106878868
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2018,2634440.0,39320.0,67.0,339560022.0,3,0.0025861309040281152
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2019,3309210.0,39870.0,83.0,394072791.0,3,0.002799152910813373
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2020,2443310.0,33470.0,73.0,289488478.0,3,0.0028133647055433642
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2021,2653000.0,37900.0,70.0,352477484.0,3,0.0025089073018160026
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2022,3060800.0,38260.0,80.0,335353388.0,3,0.0030423627825900083
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2023,2973320.0,40180.0,74.0,349936476.0,3,0.0028322473781403307
07022,P,49.65,-1.5,POINT (-1.5 49.65),50,2024,2299080.0,33810.0,68.0,254503233.0,3,0.003011199468731307
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2011,31200.0,820.0,38.048780487804876,339151320.0,4,2.2998583641072072e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2012,36480.0,960.0,38.0,352413954.0,4,2.587865746087909e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2013,78075.0,1735.0,45.0,366896248.0,4,5.319964460361557e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2014,39820.0,1810.0,22.0,373250696.0,4,2.6671082215476966e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2015,74370.0,2010.0,37.0,408852959.0,4,4.5474784004192566e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2016,50960.0,1820.0,28.0,275520198.0,4,4.6239804168549556e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2017,98230.0,2090.0,47.0,364705798.0,4,6.733509621911742e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2018,90650.0,2590.0,35.0,339560022.0,4,6.674077786459797e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2019,69500.0,2780.0,25.0,394072791.0,4,4.409083904501288e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2020,122400.0,3600.0,34.0,289488478.0,4,0.00010570368883558813
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2021,111680.0,3490.0,32.0,352477484.0,4,7.921073335850298e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2022,111475.0,3185.0,35.0,335353388.0,4,8.310263440666357e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2023,80000.0,3200.0,25.0,349936476.0,4,5.715323029085999e-05
07643,K,43.5833,3.9667,POINT (3.9667 43.5833),34,2024,105995.0,2465.0,43.0,254503233.0,4,0.00010411950248191935
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2011,3000.0,100.0,30.0,339151320.0,1,8.845609092720028e-06
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2012,4500.0,150.0,30.0,352413954.0,1,1.2769074405039024e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2013,7200.0,180.0,40.0,366896248.0,1,1.962407639557001e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2014,7250.0,250.0,29.0,373250696.0,1,1.9423942346781316e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2015,7350.0,245.0,30.0,408852959.0,1,1.797712316422296e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2016,4340.0,155.0,28.0,275520198.0,1,1.5752021200275125e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2017,7095.0,165.0,43.0,364705798.0,1,1.9454036757594954e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2018,5075.0,145.0,35.0,339560022.0,1,1.49458112592536e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2019,7875.0,225.0,35.0,394072791.0,1,1.9983617696660512e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2020,5700.0,190.0,30.0,289488478.0,1,1.9689902822315436e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2021,7820.0,230.0,34.0,352477484.0,1,2.2185814285941737e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2022,13275.0,295.0,45.0,335353388.0,1,3.958510775504674e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2023,5100.0,255.0,20.0,349936476.0,1,1.4574073724169298e-05
07747,K,42.7333,2.8667,POINT (2.8667 42.7333),66,2024,4950.0,275.0,18.0,254503233.0,1,1.9449654692598738e-05
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2011,2833560.0,55560.0,51.0,339151320.0,7,0.0011935506714651316
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2012,3256800.0,55200.0,59.0,352413954.0,7,0.001320200683248606
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2013,3700000.0,50000.0,74.0,366896248.0,7,0.0014406564020557346
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2014,3811000.0,51500.0,74.0,373250696.0,7,0.0014586136804647014
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2015,3774000.0,51000.0,74.0,408852959.0,7,0.0013186717749616608
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2016,3434000.0,50500.0,68.0,275520198.0,7,0.0017805280053240548
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2017,3767300.0,50500.0,74.6,364705798.0,7,0.001475670848220829
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2018,3536480.0,49600.0,71.3,339560022.0,7,0.001487841311812109
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2019,3800000.0,50300.0,75.54671968190856,394072791.0,7,0.001377555505620135
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2020,3048000.0,43805.0,69.58109804816802,289488478.0,7,0.0015041309223663521
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2021,3504540.0,50115.0,69.92996108949416,352477484.0,7,0.001420370361667049
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2022,3438664.0,49399.0,69.60999210510334,335353388.0,7,0.0014648359964853383
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2023,3416415.0,49016.0,69.69999591969969,349936476.0,7,0.0013947082376010603
LFRU0,E,48.6,-3.8167,POINT (-3.8167 48.6),29,2024,2843160.0,44080.0,64.5,254503233.0,7,0.001595915735521184
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2011,4538000.0,73200.0,61.994535519125684,339151320.0,3,0.004460152673640388
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2012,3090000.0,51100.0,60.46966731898239,352413954.0,3,0.0029226992527089323
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2013,5440000.0,77300.0,70.3751617076326,366896248.0,3,0.00494235998110652
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2014,3724800.0,58200.0,64.0,373250696.0,3,0.0033264505955536115
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2015,5483400.0,74100.0,74.0,408852959.0,3,0.0044705558802131595
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2016,3505905.0,76050.0,46.1,275520198.0,3,0.0042415583629915946
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2017,4671000.0,77850.0,60.0,364705798.0,3,0.004269194535810478
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2018,4369200.0,66200.0,66.0,339560022.0,3,0.004289079707975752
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2019,5278500.0,76500.0,69.0,394072791.0,3,0.0044649111539395775
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2020,4629200.0,65200.0,71.0,289488478.0,3,0.00533032152895103
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2021,4992900.0,75650.0,66.0,352477484.0,3,0.004721720040421078
07090,M,49.0833,6.1333,POINT (6.1333 49.0833),57,2022,4479150.0,68910.0,65.0,335353388.0,3,0.004452169124947084
