departement_code,station_id,distance_m,weight
63,07361,97762.79986728996,0.00472994631467839
64,07610,35501.420246080925,0.47597929612844186
64,07621,60405.380082365475,0.1644100171955841
64,07603,62805.08952971621,0.15208621069206363
64,07602,72178.09763041265,0.11515124947659305
64,07600,80587.31793143044,0.09237322650731733
65,07621,13603.078621102879,0.8686555428594354
65,07610,53852.74628080757,0.05542507639973224
65,07622,70346.29659596515,0.03248175856175316
65,07627,78493.49546728024,0.02608883418630476
65,07628,96255.69537752648,0.017348787992774513
66,07747,31396.59663725735,0.5026934314241118
66,07749,52913.55109205782,0.176984217629267
66,07666,55293.49928182636,0.16207655859429412
66,07635,66804.51245946018,0.11103419792810708
66,LFMU0,102449.50040518529,0.04721159442422004
67,07190,9561.876329453837,0.6687907627214795
67,99854,17324.12478861389,0.20373887512387742
67,07186,24847.988189676,0.0990362179291879
67,LFGA0,57612.00146991168,0.018422585660165334
67,07197,78151.51641142671,0.010011558565289989
68,07197,13136.259065474638,0.6418223903950361
68,LFGA0,27804.852971307766,0.14325740083187916
68,07299,36958.30478225342,0.08108381758702482
68,07295,38468.652825173354,0.07484181620415896
68,07296,43328.44452067937,0.05899457498190079
69,07477,19010.552484903776,0.522591261305896
69,07480,31678.387105692203,0.18820254729046504
69,07481,39774.7051935408,0.1193816787113805
69,07475,45847.97026824481,0.08984861618457446
69,07385,48595.52200324922,0.07997589650768397
70,07292,25357.957182504128,0.43793568300387886
70,LFYL0,34997.9966507879,0.22990715688267038
70,07288,43490.32681398107,0.148885882279178
70,LFSM0,54874.33148697509,0.09351911244691748
70,07296,56014.048490463785,0.08975216538735534
71,LFLH0,27935.046373000194,0.5010146905769659
71,07385,42787.83023189258,0.2135544991619923
71,07379,49449.93917134381,0.15988868480192703
71,07386,78854.89580747267,0.06287701689802506
71,07280,78988.11114376913,0.06266510856108971
72,07235,10514.905055526111,0.8982078433491139
72,07139,48430.77266196965,0.04233940578732836
72,LFJR0,66551.86262196364,0.022421627058617496
72,07240,72782.12124440106,0.018747274405296017
72,LFOV0,73698.72242820339,0.0182838493996443
73,07497,31546.509292037026,0.40726732676061506
73,07491,44836.30011005063,0.2016149144306292
73,07487,52981.53487762745,0.1443886711055435
73,LFLP0,55180.705603103896,0.13310908300668528
73,07499,59726.03630251045,0.11362000469652704
74,LFLP0,25366.285154619338,0.5337139190312894
74,07499,40302.753084974065,0.21142329744331323
74,07497,56896.56147204608,0.10608408338687039
74,07491,59390.07006428635,0.0973631451132471
74,07482,81726.68260358964,0.051415555025279926
75,07156,4596.788016854344,0.747013957430492
75,07147,13358.710822373027,0.08845218629385557
75,07149,14968.998690559598,0.07044532362331925
75,07150,15478.803844298269,0.06588140858293645
75,07157,23655.897530459457,0.02820712406939659
76,07033,28555.178347603927,0.3541578555018826
76,07040,32388.02661298715,0.2752945782308614
76,07037,35435.91065000908,0.2299743697279035
76,07046,63183.00697483348,0.07233792578055802
76,07031,65054.72674747472,0.06823527075879458
77,07153,26033.5878836583,0.5118741600270568
77,07149,48656.73479021974,0.146536338269557
77,07148,51869.66101527856,0.12894497970729593
77,07156,56358.904076810395,0.10922100759351772
77,07157,57916.990011239555,0.10342351440257265
78,07145,8791.055701196818,0.7447652633661548
