MAE,MAPE,Bias,R2,RMSE,Model,region
1.5487088869694525,0.15704421842725974,0.06982054651272844,0.634072042012285,1.945384907042029,wavelet_fnn,11
1.5269569806373946,0.15284172537488316,0.1386945296491154,0.6177802272517738,1.9272624691076063,wavelet_fnn,24
1.5191146150616626,0.15368109953229186,0.03162074955092719,0.5063307532292853,1.9763520890294686,wavelet_fnn,27
1.1731612515723153,0.11338757193184995,-0.0869020328881308,0.5981657923215586,1.4912039139379658,wavelet_fnn,28
1.475298077643806,0.16651921418864177,0.05054378584096324,0.5140324848125619,1.9133348133762953,wavelet_fnn,32
1.4305927770568259,0.1951632664317179,-0.011825050103032895,0.6608376405622571,1.8381668331858825,wavelet_fnn,44
1.5121864027909853,0.13669953602262158,-0.023542354620286022,0.6020134768132349,1.8869439549523759,wavelet_fnn,52
1.1618242280867943,0.10277302992942543,0.05004674498919276,0.6112522281922805,1.4630634162832001,wavelet_fnn,53
