MAE,MAPE,Bias,R2,RMSE,model,region
1.6220565381534193,0.16605674624674865,-0.013883364218228585,0.5997858952319782,2.0344824192147506,paper_svm,11
1.608279541849672,0.16311168729510675,-0.0024500988169737603,0.5776143791004992,2.02599725141941,paper_svm,24
1.5462377772643212,0.15709950797057853,0.04019237453886332,0.46200527395405133,2.0631713076694735,paper_svm,27
1.2629099896064064,0.12154399470047697,-0.02013476316440774,0.5191795105678557,1.6311919349425168,paper_svm,28
1.4901543549130114,0.16890699261221712,-0.009368951423317312,0.4892687059339358,1.9614786640671995,paper_svm,32
1.5015057597945671,0.21058243367775153,0.002001546761047782,0.6259700164838751,1.9303422255590692,paper_svm,44
1.5647357947163938,0.14158166400078726,-0.023631325334180383,0.5676432189501889,1.9667354936000083,paper_svm,52
1.2067920120149875,0.10714432593054346,-0.004223828605815568,0.5717321133464035,1.5356312795547191,paper_svm,53
