NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.11.1;Blé tendre d'hiver et épeautre;Groupe d'indicateurs;050.08;Superficie développée;4893748;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.11.1;Blé tendre d'hiver et épeautre;Groupe d'indicateurs;070.01;Rendement;72.7;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.11.2;Blé tendre de printemps;Groupe d'indicateurs;020.01;Production (volume);941120;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.11.2;Blé tendre de printemps;Groupe d'indicateurs;050.08;Superficie développée;16394;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.11.2;Blé tendre de printemps;Groupe d'indicateurs;070.01;Rendement;57.4;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12;Blé dur;Groupe d'indicateurs;020.01;Production (volume);16764752;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12;Blé dur;Groupe d'indicateurs;050.08;Superficie développée;339725;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12;Blé dur;Groupe d'indicateurs;070.01;Rendement;49.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12.1;Blé dur d'hiver;Groupe d'indicateurs;020.01;Production (volume);16256032;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12.1;Blé dur d'hiver;Groupe d'indicateurs;050.08;Superficie développée;331350;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12.1;Blé dur d'hiver;Groupe d'indicateurs;070.01;Rendement;49.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;020.01;Production (volume);508720;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;050.08;Superficie développée;8375;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;070.01;Rendement;60.7;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;020.01;Production (volume);97156386;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1534895;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;070.01;Rendement;63.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;020.01;Production (volume);70589412;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1066650;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;070.01;Rendement;66.2;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;020.01;Production (volume);26566974;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;050.08;Superficie développée;468245;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;070.01;Rendement;56.7;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;020.01;Production (volume);4558180;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;050.08;Superficie développée;103129;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;070.01;Rendement;44.2;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;020.01;Production (volume);2580260;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;050.08;Superficie développée;56672;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;070.01;Rendement;45.5;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;020.01;Production (volume);1977920;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;050.08;Superficie développée;46457;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;070.01;Rendement;42.6;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;020.01;Production (volume);12595802;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;050.08;Superficie développée;244028;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;070.01;Rendement;51.6;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;020.01;Production (volume);1456805;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;050.08;Superficie développée;31592;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;070.01;Rendement;46.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;020.01;Production (volume);159768222;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;050.08;Superficie développée;1765373;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;070.01;Rendement;90.5;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;020.01;Production (volume);158260591;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;050.08;Superficie développée;1722713;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;070.01;Rendement;91.9;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;020.01;Production (volume);158260591;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;050.08;Superficie développée;1722713;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;070.01;Rendement;91.9;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;020.01;Production (volume);76780840;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;050.08;Superficie développée;753308;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;070.01;Rendement;101.9;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;020.01;Production (volume);81479751;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;050.08;Superficie développée;969405;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;070.01;Rendement;84.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;020.01;Production (volume);1507631;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;050.08;Superficie développée;42660;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;070.01;Rendement;35.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;020.01;Production (volume);3696060;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;050.08;Superficie développée;59342;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;070.01;Rendement;62.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;020.01;Production (volume);1152614;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;050.08;Superficie développée;28709;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;070.01;Rendement;40.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;020.01;Production (volume);233583;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;050.08;Superficie développée;12633;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;070.01;Rendement;18.5;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;020.01;Production (volume);919031;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;050.08;Superficie développée;16076;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;070.01;Rendement;57.2;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);2636734;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;69461;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;38;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;020.01;Production (volume);356570;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;050.08;Superficie développée;14687;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;070.01;Rendement;24.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;020.01;Production (volume);2280164;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;050.08;Superficie développée;54774;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;070.01;Rendement;41.6;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);55449801;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;2010335;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;27.6;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;020.01;Production (volume);34762634;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;050.08;Superficie développée;1186273;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;070.01;Rendement;29.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;020.01;Production (volume);34544671;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;050.08;Superficie développée;1176355;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;070.01;Rendement;29.4;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;020.01;Production (volume);217963;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;050.08;Superficie développée;9918;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;070.01;Rendement;22;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;020.01;Production (volume);18330567;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;050.08;Superficie développée;728914;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;070.01;Rendement;25.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;020.01;Production (volume);2011504;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;050.08;Superficie développée;77730;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;070.01;Rendement;25.9;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);345096;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;17418;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;19.8;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;020.01;Production (volume);330971;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;050.08;Superficie développée;16388;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;070.01;Rendement;20.2;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;020.01;Production (volume);14125;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;050.08;Superficie développée;1030;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;070.01;Rendement;13.7;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);20705688;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;466929;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;44.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;020.01;Production (volume);19361848;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;050.08;Superficie développée;429109;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;070.01;Rendement;45.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;020.01;Production (volume);1007620;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;050.08;Superficie développée;26708;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;070.01;Rendement;37.7;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;020.01;Production (volume);336220;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;050.08;Superficie développée;11112;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;070.01;Rendement;30.3;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;020.01;Production (volume);26099412;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;050.08;Superficie développée;44831;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;020.01;Production (volume);10901125;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;050.08;Superficie développée;23367;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;070.01;Rendement;466.5;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;020.01;Production (volume);15198287;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;050.08;Superficie développée;21464;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;020.01;Production (volume);318995868;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;050.08;Superficie développée;562285;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;020.01;Production (volume);311207365;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;450469;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;070.01;Rendement;690.9;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;020.01;Production (volume);311207365;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;050.08;Superficie développée;409662;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;070.01;Rendement;759.7;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;40807;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;020.01;Production (volume);4269192;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;050.08;Superficie développée;61967;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;070.01;Rendement;68.9;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;020.01;Production (volume);3667178;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;050.08;Superficie développée;53806;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;070.01;Rendement;68.2;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;020.01;Production (volume);572085;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;050.08;Superficie développée;7655;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;070.01;Rendement;74.7;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);29929;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;506;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;59.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;020.01;Production (volume);2138209;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;050.08;Superficie développée;15597;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;020.01;Production (volume);252488;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;050.08;Superficie développée;9282;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;070.01;Rendement;27.2;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;020.01;Production (volume);67867;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;050.08;Superficie développée;2334;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;070.01;Rendement;29.1;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;020.01;Production (volume);97751;OUI
SAANR_DEVELOPPE_2;2000;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;050.08;Superficie développée;3748;OUI
