NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);3575040;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;94142;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;38;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;020.01;Production (volume);1088213;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;050.08;Superficie développée;34542;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;070.01;Rendement;31.5;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;020.01;Production (volume);2486827;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;050.08;Superficie développée;59600;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;070.01;Rendement;41.7;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);57484609;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;2115487;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;27.2;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;020.01;Production (volume);41447588;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;050.08;Superficie développée;1405427;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;070.01;Rendement;29.5;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;020.01;Production (volume);41292369;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;050.08;Superficie développée;1399334;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;070.01;Rendement;29.5;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;020.01;Production (volume);155219;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;050.08;Superficie développée;6093;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;070.01;Rendement;25.5;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;020.01;Production (volume);14368587;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;050.08;Superficie développée;643528;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;070.01;Rendement;22.3;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;020.01;Production (volume);1209701;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;050.08;Superficie développée;44492;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;070.01;Rendement;27.2;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);458733;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;22040;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;20.8;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;020.01;Production (volume);431675;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;050.08;Superficie développée;20231;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;070.01;Rendement;21.3;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;020.01;Production (volume);27058;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;050.08;Superficie développée;1809;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;070.01;Rendement;15;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);13112216;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;321893;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;40.7;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;020.01;Production (volume);10044153;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;050.08;Superficie développée;237265;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;070.01;Rendement;42.3;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;020.01;Production (volume);2904427;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;050.08;Superficie développée;78002;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;070.01;Rendement;37.2;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;020.01;Production (volume);163636;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;050.08;Superficie développée;6626;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;070.01;Rendement;24.7;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;020.01;Production (volume);10250258;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;050.08;Superficie développée;17278;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;020.01;Production (volume);2872510;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;050.08;Superficie développée;7092;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;070.01;Rendement;405;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;020.01;Production (volume);7377748;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;050.08;Superficie développée;10186;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;020.01;Production (volume);307016883;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;050.08;Superficie développée;555471;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;020.01;Production (volume);298451795;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;421620;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;070.01;Rendement;707.9;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;020.01;Production (volume);298451795;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;050.08;Superficie développée;379036;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;070.01;Rendement;787.4;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;42584;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;020.01;Production (volume);6069472;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;050.08;Superficie développée;85750;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;070.01;Rendement;70.8;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;020.01;Production (volume);5353001;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;050.08;Superficie développée;76050;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;070.01;Rendement;70.4;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;020.01;Production (volume);702195;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;050.08;Superficie développée;9413;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;070.01;Rendement;74.6;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);14276;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;287;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;49.7;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;020.01;Production (volume);1635002;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;050.08;Superficie développée;14645;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;020.01;Production (volume);186975;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;050.08;Superficie développée;7278;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;070.01;Rendement;25.7;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;020.01;Production (volume);3909;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;050.08;Superficie développée;161;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;070.01;Rendement;24.3;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;020.01;Production (volume);93481;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;050.08;Superficie développée;3757;OUI
SAANR_DEVELOPPE_2;2006;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;070.01;Rendement;24.9;OUI
