NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.11.2;Blé tendre de printemps;Groupe d'indicateurs;050.08;Superficie développée;11877;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.11.2;Blé tendre de printemps;Groupe d'indicateurs;070.01;Rendement;58.1;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12;Blé dur;Groupe d'indicateurs;020.01;Production (volume);20490552;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12;Blé dur;Groupe d'indicateurs;050.08;Superficie développée;423858;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12;Blé dur;Groupe d'indicateurs;070.01;Rendement;48.3;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12.1;Blé dur d'hiver;Groupe d'indicateurs;020.01;Production (volume);20142553;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12.1;Blé dur d'hiver;Groupe d'indicateurs;050.08;Superficie développée;417276;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12.1;Blé dur d'hiver;Groupe d'indicateurs;070.01;Rendement;48.3;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;020.01;Production (volume);347999;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;050.08;Superficie développée;6582;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;070.01;Rendement;52.9;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;020.01;Production (volume);102889593;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1599385;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;070.01;Rendement;64.3;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;020.01;Production (volume);71076356;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1053253;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;070.01;Rendement;67.5;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;020.01;Production (volume);31813237;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;050.08;Superficie développée;546132;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;070.01;Rendement;58.3;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;020.01;Production (volume);4658495;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;050.08;Superficie développée;104467;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;070.01;Rendement;44.6;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;020.01;Production (volume);2842769;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;050.08;Superficie développée;60418;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;070.01;Rendement;47.1;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;020.01;Production (volume);1815726;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;050.08;Superficie développée;44049;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;070.01;Rendement;41.2;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;020.01;Production (volume);17921140;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;050.08;Superficie développée;331925;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;070.01;Rendement;54;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;020.01;Production (volume);1471483;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;050.08;Superficie développée;30987;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;070.01;Rendement;47.5;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;020.01;Production (volume);138767364;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;050.08;Superficie développée;1672477;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;070.01;Rendement;83;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;020.01;Production (volume);137024679;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;050.08;Superficie développée;1623863;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;070.01;Rendement;84.4;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;020.01;Production (volume);137024679;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;050.08;Superficie développée;1623863;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;070.01;Rendement;84.4;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;020.01;Production (volume);66398096;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;050.08;Superficie développée;678046;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;070.01;Rendement;97.9;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;020.01;Production (volume);70626583;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;050.08;Superficie développée;945817;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;070.01;Rendement;74.7;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;020.01;Production (volume);1742685;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;050.08;Superficie développée;48614;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;070.01;Rendement;35.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;020.01;Production (volume);2546339;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;050.08;Superficie développée;49355;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;070.01;Rendement;51.6;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;020.01;Production (volume);1000870;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;050.08;Superficie développée;26074;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;070.01;Rendement;38.4;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;020.01;Production (volume);229419;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;050.08;Superficie développée;12212;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;070.01;Rendement;18.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;020.01;Production (volume);771451;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;050.08;Superficie développée;13862;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;070.01;Rendement;55.7;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);3646977;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;93111;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;39.2;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;020.01;Production (volume);1155145;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;050.08;Superficie développée;34192;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;070.01;Rendement;33.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;020.01;Production (volume);2491832;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;050.08;Superficie développée;58919;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;070.01;Rendement;42.3;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);62037583;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;1945552;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;31.9;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;020.01;Production (volume);45292961;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;050.08;Superficie développée;1230940;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;070.01;Rendement;36.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;020.01;Production (volume);45148018;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;050.08;Superficie développée;1225390;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;070.01;Rendement;36.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;020.01;Production (volume);144943;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;050.08;Superficie développée;5550;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;070.01;Rendement;26.1;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;020.01;Production (volume);15077114;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;050.08;Superficie développée;645295;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;070.01;Rendement;23.4;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;020.01;Production (volume);1394386;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;050.08;Superficie développée;56214;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;070.01;Rendement;24.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);273122;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;13103;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;20.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;020.01;Production (volume);252325;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;050.08;Superficie développée;11897;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;070.01;Rendement;21.2;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;020.01;Production (volume);20797;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;050.08;Superficie développée;1206;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;070.01;Rendement;17.2;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);17123203;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;421703;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;40.6;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;020.01;Production (volume);13224446;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;050.08;Superficie développée;313805;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;070.01;Rendement;42.1;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;020.01;Production (volume);3728592;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;050.08;Superficie développée;100947;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;070.01;Rendement;36.9;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;020.01;Production (volume);170165;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;050.08;Superficie développée;6951;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;070.01;Rendement;24.5;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;020.01;Production (volume);11315277;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;050.08;Superficie développée;19070;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;020.01;Production (volume);3381752;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;050.08;Superficie développée;8133;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;070.01;Rendement;415.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;020.01;Production (volume);7933525;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;050.08;Superficie développée;10937;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;020.01;Production (volume);321255799;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;050.08;Superficie développée;566147;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;020.01;Production (volume);311181688;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;420968;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;070.01;Rendement;739.2;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;020.01;Production (volume);311181688;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;050.08;Superficie développée;378119;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;070.01;Rendement;823;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;42849;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;020.01;Production (volume);6688476;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;050.08;Superficie développée;89440;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;070.01;Rendement;74.8;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;020.01;Production (volume);5851381;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;050.08;Superficie développée;77607;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;070.01;Rendement;75.4;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;020.01;Production (volume);829805;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;050.08;Superficie développée;11671;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;070.01;Rendement;71.1;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);7290;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;162;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;45;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;020.01;Production (volume);2296820;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;050.08;Superficie développée;19038;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;020.01;Production (volume);228749;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;050.08;Superficie développée;8340;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;070.01;Rendement;27.4;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;020.01;Production (volume);13635;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;050.08;Superficie développée;514;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;070.01;Rendement;26.5;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;020.01;Production (volume);118989;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;050.08;Superficie développée;4180;OUI
SAANR_DEVELOPPE_2;2005;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;070.01;Rendement;28.5;OUI
