NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1260532;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;070.01;Rendement;68.3;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;020.01;Production (volume);35023377;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;050.08;Superficie développée;530592;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;070.01;Rendement;66;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;020.01;Production (volume);4271487;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;050.08;Superficie développée;91619;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;070.01;Rendement;46.6;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;020.01;Production (volume);2852768;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;050.08;Superficie développée;59841;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;070.01;Rendement;47.7;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;020.01;Production (volume);1418719;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;050.08;Superficie développée;31778;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;070.01;Rendement;44.6;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;020.01;Production (volume);18160158;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;050.08;Superficie développée;343123;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;070.01;Rendement;52.9;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;020.01;Production (volume);1248353;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;050.08;Superficie développée;26049;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;070.01;Rendement;47.9;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;020.01;Production (volume);161530453;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;050.08;Superficie développée;1773885;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;070.01;Rendement;91.1;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;020.01;Production (volume);159552867;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;050.08;Superficie développée;1716653;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;070.01;Rendement;92.9;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;020.01;Production (volume);159552867;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;050.08;Superficie développée;1716653;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;070.01;Rendement;92.9;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;020.01;Production (volume);70573709;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;050.08;Superficie développée;672394;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;070.01;Rendement;105;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;020.01;Production (volume);88979158;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;050.08;Superficie développée;1044259;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;070.01;Rendement;85.2;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;020.01;Production (volume);1977586;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;050.08;Superficie développée;57232;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;070.01;Rendement;34.6;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;020.01;Production (volume);2198024;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;050.08;Superficie développée;35378;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;070.01;Rendement;62.1;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;020.01;Production (volume);1109577;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;050.08;Superficie développée;19992;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;070.01;Rendement;55.5;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;020.01;Production (volume);289822;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;050.08;Superficie développée;6627;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;070.01;Rendement;43.7;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;020.01;Production (volume);819755;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;050.08;Superficie développée;13365;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;070.01;Rendement;61.3;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);3086279;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;89191;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;34.6;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;020.01;Production (volume);934135;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;050.08;Superficie développée;32916;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;070.01;Rendement;28.4;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;020.01;Production (volume);2152144;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;050.08;Superficie développée;56275;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;070.01;Rendement;38.2;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);63914222;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;2078941;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;30.7;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;020.01;Production (volume);47158941;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;050.08;Superficie développée;1419802;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;070.01;Rendement;33.2;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;020.01;Production (volume);47040814;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;050.08;Superficie développée;1415964;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;070.01;Rendement;33.2;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;020.01;Production (volume);118127;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;050.08;Superficie développée;3838;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;070.01;Rendement;30.8;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;020.01;Production (volume);15947689;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;050.08;Superficie développée;628447;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;070.01;Rendement;25.4;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;020.01;Production (volume);619427;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;050.08;Superficie développée;21358;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;070.01;Rendement;29;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);188165;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;9334;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;20.2;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;020.01;Production (volume);147055;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;050.08;Superficie développée;7106;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;070.01;Rendement;20.7;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;020.01;Production (volume);41110;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;050.08;Superficie développée;2228;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;070.01;Rendement;18.5;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);7616698;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;160587;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;47.4;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;020.01;Production (volume);4413829;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;050.08;Superficie développée;97030;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;070.01;Rendement;45.5;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;020.01;Production (volume);3136277;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;050.08;Superficie développée;60867;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;070.01;Rendement;51.5;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;020.01;Production (volume);66592;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;050.08;Superficie développée;2690;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;070.01;Rendement;24.8;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;020.01;Production (volume);8288281;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;050.08;Superficie développée;13388;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;020.01;Production (volume);2015955;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;050.08;Superficie développée;4909;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;070.01;Rendement;410.7;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;020.01;Production (volume);6272326;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;050.08;Superficie développée;8479;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;020.01;Production (volume);340395229;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;050.08;Superficie développée;511382;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;020.01;Production (volume);331724484;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;391999;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;070.01;Rendement;846.2;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;020.01;Production (volume);302942545;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;050.08;Superficie développée;348914;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;070.01;Rendement;868.2;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;020.01;Production (volume);28781939;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;43085;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;070.01;Rendement;668;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;020.01;Production (volume);6043855;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;050.08;Superficie développée;75085;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;070.01;Rendement;80.5;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;020.01;Production (volume);5422336;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;050.08;Superficie développée;67731;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;070.01;Rendement;80.1;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;020.01;Production (volume);567980;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;050.08;Superficie développée;6570;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;070.01;Rendement;86.5;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);53539;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;784;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;68.3;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;020.01;Production (volume);1473858;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;050.08;Superficie développée;12737;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;020.01;Production (volume);162133;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;050.08;Superficie développée;6216;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;070.01;Rendement;26.1;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;020.01;Production (volume);3126;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;050.08;Superficie développée;131;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;070.01;Rendement;23.9;OUI
SAANR_DEVELOPPE_2;2008;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;020.01;Production (volume);87373;OUI
