NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;050.08;Superficie développée;4547;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;070.01;Rendement;61.4;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;020.01;Production (volume);109563972;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1637984;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;070.01;Rendement;66.9;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;020.01;Production (volume);80700382;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1163921;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;070.01;Rendement;69.3;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;020.01;Production (volume);28863590;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;050.08;Superficie développée;474063;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;070.01;Rendement;60.9;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;020.01;Production (volume);7362241;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;050.08;Superficie développée;146282;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;070.01;Rendement;50.3;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;020.01;Production (volume);4706714;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;050.08;Superficie développée;88672;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;070.01;Rendement;53.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;020.01;Production (volume);2655527;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;050.08;Superficie développée;57610;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;070.01;Rendement;46.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;020.01;Production (volume);14835829;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;050.08;Superficie développée;270479;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;070.01;Rendement;54.9;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;020.01;Production (volume);1379898;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;050.08;Superficie développée;28409;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;070.01;Rendement;48.6;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;020.01;Production (volume);163090633;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;050.08;Superficie développée;1832799;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;070.01;Rendement;89;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;020.01;Production (volume);161472618;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;050.08;Superficie développée;1783821;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;070.01;Rendement;90.5;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;020.01;Production (volume);161472618;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;050.08;Superficie développée;1783821;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;070.01;Rendement;90.5;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;020.01;Production (volume);76052268;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;050.08;Superficie développée;749861;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;070.01;Rendement;101.4;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;020.01;Production (volume);85420350;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;050.08;Superficie développée;1033960;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;070.01;Rendement;82.6;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;020.01;Production (volume);1618015;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;050.08;Superficie développée;48978;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;070.01;Rendement;33;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;020.01;Production (volume);4529731;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;050.08;Superficie développée;70199;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;070.01;Rendement;64.5;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;020.01;Production (volume);1039843;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;050.08;Superficie développée;26367;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;070.01;Rendement;39.4;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;020.01;Production (volume);218896;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;050.08;Superficie développée;11552;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;070.01;Rendement;18.9;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;020.01;Production (volume);820947;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;050.08;Superficie développée;14815;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;070.01;Rendement;55.4;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);3344010;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;81645;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;41;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;020.01;Production (volume);777620;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;050.08;Superficie développée;26708;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;070.01;Rendement;29.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;020.01;Production (volume);2566390;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;050.08;Superficie développée;54937;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;070.01;Rendement;46.7;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);50382255;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;1733536;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;29.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;020.01;Production (volume);33182822;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;050.08;Superficie développée;1035265;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;070.01;Rendement;32.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;020.01;Production (volume);32969110;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;050.08;Superficie développée;1027778;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;070.01;Rendement;32.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;020.01;Production (volume);213712;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;050.08;Superficie développée;7487;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;070.01;Rendement;28.5;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;020.01;Production (volume);14949251;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;050.08;Superficie développée;615260;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;070.01;Rendement;24.3;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;020.01;Production (volume);2057797;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;050.08;Superficie développée;73644;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;070.01;Rendement;27.9;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);192385;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;9367;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;20.5;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;020.01;Production (volume);169858;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;050.08;Superficie développée;7899;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;070.01;Rendement;21.5;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;020.01;Production (volume);22527;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;050.08;Superficie développée;1468;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;070.01;Rendement;15.3;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);20004765;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;425795;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;47;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;020.01;Production (volume);16538951;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;050.08;Superficie développée;334950;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;070.01;Rendement;49.4;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;020.01;Production (volume);3119797;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;050.08;Superficie développée;77609;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;070.01;Rendement;40.2;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;020.01;Production (volume);346017;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;050.08;Superficie développée;13236;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;070.01;Rendement;26.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;020.01;Production (volume);20165980;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;050.08;Superficie développée;33698;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;020.01;Production (volume);8730391;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;050.08;Superficie développée;17462;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;070.01;Rendement;500;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;020.01;Production (volume);11435589;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;050.08;Superficie développée;16236;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;020.01;Production (volume);343318852;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;050.08;Superficie développée;605115;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;020.01;Production (volume);334524182;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;477795;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;070.01;Rendement;700.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;020.01;Production (volume);334524182;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;050.08;Superficie développée;437725;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;070.01;Rendement;764.2;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;40070;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;020.01;Production (volume);5460374;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;050.08;Superficie développée;75549;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;070.01;Rendement;72.3;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;020.01;Production (volume);4822970;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;050.08;Superficie développée;66421;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;070.01;Rendement;72.6;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;020.01;Production (volume);630151;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;050.08;Superficie développée;8985;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;070.01;Rendement;70.1;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);7253;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;143;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;50.7;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;020.01;Production (volume);1987883;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;050.08;Superficie développée;15602;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;020.01;Production (volume);243171;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;050.08;Superficie développée;8886;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;070.01;Rendement;27.4;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;020.01;Production (volume);42277;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;050.08;Superficie développée;1418;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;070.01;Rendement;29.8;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;020.01;Production (volume);108375;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;050.08;Superficie développée;3995;OUI
SAANR_DEVELOPPE_2;2002;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;070.01;Rendement;27.1;OUI
