NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.1.12.2;Blé dur de printemps;Groupe d'indicateurs;070.01;Rendement;48.6;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;020.01;Production (volume);98327612;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1757882;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2;Orge et escourgeon;Groupe d'indicateurs;070.01;Rendement;55.9;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;020.01;Production (volume);58695906;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;050.08;Superficie développée;1060137;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2.11;Orge d'hiver et escourgeon;Groupe d'indicateurs;070.01;Rendement;55.4;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;020.01;Production (volume);39631706;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;050.08;Superficie développée;697745;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.2.12;Orge de printemps;Groupe d'indicateurs;070.01;Rendement;56.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;020.01;Production (volume);5296642;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;050.08;Superficie développée;130503;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3;Avoine;Groupe d'indicateurs;070.01;Rendement;40.6;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;020.01;Production (volume);2327625;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;050.08;Superficie développée;55652;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3.11;Avoine d'hiver;Groupe d'indicateurs;070.01;Rendement;41.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;020.01;Production (volume);2969017;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;050.08;Superficie développée;74851;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.3.12;Avoine de printemps;Groupe d'indicateurs;070.01;Rendement;39.7;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;020.01;Production (volume);12685632;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;050.08;Superficie développée;289244;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;070.01;Rendement;43.9;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;020.01;Production (volume);1120124;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;050.08;Superficie développée;27841;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;070.01;Rendement;40.2;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;020.01;Production (volume);121547314;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;050.08;Superficie développée;1689860;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;070.01;Rendement;71.9;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;020.01;Production (volume);120151822;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;050.08;Superficie développée;1639727;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;070.01;Rendement;73.3;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;020.01;Production (volume);120151822;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;050.08;Superficie développée;1639727;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;070.01;Rendement;73.3;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;020.01;Production (volume);65333293;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;050.08;Superficie développée;731049;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;070.01;Rendement;89.4;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;020.01;Production (volume);54818529;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;050.08;Superficie développée;908678;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;070.01;Rendement;60.3;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;020.01;Production (volume);1395492;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;050.08;Superficie développée;50133;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;070.01;Rendement;27.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;020.01;Production (volume);2259376;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;050.08;Superficie développée;59743;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;070.01;Rendement;37.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;020.01;Production (volume);1050592;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;050.08;Superficie développée;25495;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;070.01;Rendement;41.2;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;020.01;Production (volume);223680;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;050.08;Superficie développée;10344;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;070.01;Rendement;21.6;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;020.01;Production (volume);826912;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;050.08;Superficie développée;15151;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;070.01;Rendement;54.6;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);3229899;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;97125;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;33.3;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;020.01;Production (volume);982573;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;050.08;Superficie développée;35445;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;070.01;Rendement;27.7;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;020.01;Production (volume);2247326;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;050.08;Superficie développée;61680;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;070.01;Rendement;36.4;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);50374849;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;1863728;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;27;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;020.01;Production (volume);33664343;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;050.08;Superficie développée;1081746;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;070.01;Rendement;31.1;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;020.01;Production (volume);33384057;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;050.08;Superficie développée;1070945;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;070.01;Rendement;31.2;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;020.01;Production (volume);280286;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;050.08;Superficie développée;10801;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;070.01;Rendement;26;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;020.01;Production (volume);15128854;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;050.08;Superficie développée;695101;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;070.01;Rendement;21.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;020.01;Production (volume);1450037;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;050.08;Superficie développée;79588;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;070.01;Rendement;18.2;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);131615;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;7293;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;18;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;020.01;Production (volume);112232;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;050.08;Superficie développée;5757;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;070.01;Rendement;19.5;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;020.01;Production (volume);19383;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;050.08;Superficie développée;1536;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;070.01;Rendement;12.6;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);19073098;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;453657;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;42;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;020.01;Production (volume);16080865;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;050.08;Superficie développée;363758;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;070.01;Rendement;44.2;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;020.01;Production (volume);2757146;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;050.08;Superficie développée;78997;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;070.01;Rendement;34.9;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;020.01;Production (volume);235087;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;050.08;Superficie développée;10902;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;070.01;Rendement;21.6;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;020.01;Production (volume);14900218;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;050.08;Superficie développée;27641;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;020.01;Production (volume);5702479;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;050.08;Superficie développée;13592;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;070.01;Rendement;419.5;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;020.01;Production (volume);9197739;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;050.08;Superficie développée;14049;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;020.01;Production (volume);302071165;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;050.08;Superficie développée;579600;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;020.01;Production (volume);293097037;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;441512;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;070.01;Rendement;663.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;020.01;Production (volume);293097037;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;050.08;Superficie développée;399572;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;070.01;Rendement;733.5;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;41940;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;020.01;Production (volume);6137845;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;050.08;Superficie développée;86740;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;070.01;Rendement;70.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;020.01;Production (volume);5293724;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;050.08;Superficie développée;75531;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;070.01;Rendement;70.1;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;020.01;Production (volume);837532;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;050.08;Superficie développée;11062;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;070.01;Rendement;75.7;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);6589;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;147;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;44.8;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;020.01;Production (volume);1945570;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;050.08;Superficie développée;15707;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;020.01;Production (volume);255415;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;050.08;Superficie développée;8775;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;070.01;Rendement;29.1;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;020.01;Production (volume);36034;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;050.08;Superficie développée;1180;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;070.01;Rendement;30.5;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;020.01;Production (volume);117046;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;050.08;Superficie développée;4114;OUI
SAANR_DEVELOPPE_2;2003;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;070.01;Rendement;28.5;OUI
