NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;N306;N306_MOD;N306_LIB;N027;N027_MOD;N027_LIB;VALEUR;QUALITE
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;050.08;Superficie développée;324217;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.4;Triticale;Groupe d'indicateurs;070.01;Rendement;44.8;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;020.01;Production (volume);1203087;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;050.08;Superficie développée;27553;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.5;Seigle et méteil;Groupe d'indicateurs;070.01;Rendement;43.7;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;020.01;Production (volume);144831650;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;050.08;Superficie développée;1541596;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6;Maïs grain et maïs semence;Groupe d'indicateurs;070.01;Rendement;93.9;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;020.01;Production (volume);143266337;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;050.08;Superficie développée;1495007;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11;Maïs grain (yc maïs grain humide);Groupe d'indicateurs;070.01;Rendement;95.8;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;020.01;Production (volume);143266337;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;050.08;Superficie développée;1495007;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1;Maïs grain;Groupe d'indicateurs;070.01;Rendement;95.8;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;020.01;Production (volume);65216439;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;050.08;Superficie développée;618044;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1.11;Maïs grain irrigué;Groupe d'indicateurs;070.01;Rendement;105.5;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;020.01;Production (volume);78049898;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;050.08;Superficie développée;876963;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.11.1.12;Maïs grain non irrigué;Groupe d'indicateurs;070.01;Rendement;89;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;020.01;Production (volume);1565313;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;050.08;Superficie développée;46589;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.6.12;Maïs semence;Groupe d'indicateurs;070.01;Rendement;33.6;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;020.01;Production (volume);2754483;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;050.08;Superficie développée;47006;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.7;Sorgho grain;Groupe d'indicateurs;070.01;Rendement;58.6;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;020.01;Production (volume);959526;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;050.08;Superficie développée;21440;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8;Riz;Groupe d'indicateurs;070.01;Rendement;44.8;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;020.01;Production (volume);354164;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;050.08;Superficie développée;8557;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8.11;Riz indica;Groupe d'indicateurs;070.01;Rendement;41.4;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;020.01;Production (volume);605362;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;050.08;Superficie développée;12883;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.8.19;Autres riz (Japonica);Groupe d'indicateurs;070.01;Rendement;47;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);3092678;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;95997;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9;Autres céréales, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;32.2;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;020.01;Production (volume);797580;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;050.08;Superficie développée;30448;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9.11;Autres céréales non mélangées;Groupe d'indicateurs;070.01;Rendement;26.2;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;020.01;Production (volume);2295098;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;050.08;Superficie développée;65549;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.11.9.12;Mélanges de céréales, hors méteil;Groupe d'indicateurs;070.01;Rendement;35;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);61208424;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;2188308;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12;Oléagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;28;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;020.01;Production (volume);46904714;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;050.08;Superficie développée;1618162;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1;Colza grain et navette;Groupe d'indicateurs;070.01;Rendement;29;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;020.01;Production (volume);46817465;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;050.08;Superficie développée;1614690;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1.11;Colza grain d'hiver;Groupe d'indicateurs;070.01;Rendement;29;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;020.01;Production (volume);87249;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;050.08;Superficie développée;3472;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.1.12;Colza grain de printemps et navette;Groupe d'indicateurs;070.01;Rendement;25.1;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;020.01;Production (volume);13094720;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;050.08;Superficie développée;518790;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.2;Tournesol;Groupe d'indicateurs;070.01;Rendement;25.2;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;020.01;Production (volume);833605;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;050.08;Superficie développée;32047;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.3;Soja;Groupe d'indicateurs;070.01;Rendement;26;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);375385;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;19309;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9;Autres oléagineux (lin, oeillette, ricin), n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;19.4;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;020.01;Production (volume);339656;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;050.08;Superficie développée;17075;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9.11;Lin oléagineux;Groupe d'indicateurs;070.01;Rendement;19.9;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;020.01;Production (volume);35729;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;050.08;Superficie développée;2234;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.12.9.19;Autres oléagineux (hors chanvre), n.c.a. niv. 2;Groupe d'indicateurs;070.01;Rendement;16;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;020.01;Production (volume);8422121;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;050.08;Superficie développée;219281;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13;Protéagineux (y c. semences);Groupe d'indicateurs;070.01;Rendement;38.4;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;020.01;Production (volume);5851319;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;050.08;Superficie développée;160704;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.1;Pois protéagineux;Groupe d'indicateurs;070.01;Rendement;36.4;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;020.01;Production (volume);2455598;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;050.08;Superficie développée;53697;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.2;Féveroles et fèves;Groupe d'indicateurs;070.01;Rendement;45.7;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;020.01;Production (volume);115204;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;050.08;Superficie développée;4880;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;1.13.3;Lupin doux;Groupe d'indicateurs;070.01;Rendement;23.6;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;020.01;Production (volume);8858663;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;2;Choux, racines et tubercules fourragers;Groupe d'indicateurs;050.08;Superficie développée;14686;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;020.01;Production (volume);2329536;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;050.08;Superficie développée;5702;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;2.11;Chou fourrager;Groupe d'indicateurs;070.01;Rendement;408.5;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;020.01;Production (volume);6529127;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;2.19;Autres racines ou tubercules fourragères, n.c.a.;Groupe d'indicateurs;050.08;Superficie développée;8984;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;020.01;Production (volume);366854216;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4;Cultures industrielles;Groupe d'indicateurs;050.08;Superficie développée;565390;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;020.01;Production (volume);358832280;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;435503;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11;Betteraves industrielles et canne à sucre;Groupe d'indicateurs;070.01;Rendement;823.9;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;020.01;Production (volume);331974139;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;050.08;Superficie développée;392750;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11.1;Betterave industrielle;Groupe d'indicateurs;070.01;Rendement;845.3;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;020.01;Production (volume);26858141;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;050.08;Superficie développée;42753;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.11.2;Canne à sucre;Groupe d'indicateurs;070.01;Rendement;628.2;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;020.01;Production (volume);5368395;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;050.08;Superficie développée;85378;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12;Plantes à fibres (y compris semences);Groupe d'indicateurs;070.01;Rendement;62.9;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;020.01;Production (volume);4605160;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;050.08;Superficie développée;75905;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.1;Lin textile;Groupe d'indicateurs;070.01;Rendement;60.7;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;020.01;Production (volume);740233;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;050.08;Superficie développée;9070;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.2;Chanvre papier;Groupe d'indicateurs;070.01;Rendement;81.6;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;020.01;Production (volume);23002;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;050.08;Superficie développée;403;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.12.9;Autres plantes textiles, n.c.a. niv. 1;Groupe d'indicateurs;070.01;Rendement;57.1;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;020.01;Production (volume);1298886;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13;Cultures industrielles diverses;Groupe d'indicateurs;050.08;Superficie développée;12949;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;020.01;Production (volume);157141;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;050.08;Superficie développée;6756;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13.1;Tabac;Groupe d'indicateurs;070.01;Rendement;23.3;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;020.01;Production (volume);1419;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;050.08;Superficie développée;66;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13.1.11;Tabac Brun;Groupe d'indicateurs;070.01;Rendement;21.5;OUI
SAANR_DEVELOPPE_2;2007;FR;...;...;...;Cultures développées;4.13.1.12;Tabac Virginie;Groupe d'indicateurs;020.01;Production (volume);80870;OUI
