region,calibration_year,calibration_end,prediction_year,train_start,train_end,prediction_start,prediction_end,n_calibration_rows,n_prediction_rows,fit_MAE,fit_MAPE,fit_Bias,fit_R2,fit_RMSE,pred_year_MAE,pred_year_MAPE,pred_year_Bias,pred_year_R2,pred_year_RMSE,export_path
11,2010,2010-12-31,2011,1975-01-01,2010-12-31,2011-01-01,2011-12-31,13140,365,1.5751519597393886,0.16152138010793876,0.01924766123466647,0.6232055513155259,1.974058387972809,1.7535853280408527,0.1796216086861113,0.0864604297251585,0.4554763556995264,2.193680175720484,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2010_predict_2011.pkl
11,2011,2011-12-31,2012,1975-01-01,2011-12-31,2012-01-01,2012-12-31,13505,365,1.569620309219245,0.15909081252794716,0.09886766989448632,0.6253745633986079,1.965143125856865,1.7995573151162354,0.16975599035529504,0.26329006740697775,0.5938075733092034,2.2296748530881434,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2011_predict_2012.pkl
11,2012,2012-12-31,2013,1975-01-01,2012-12-31,2013-01-01,2013-12-31,13870,365,1.5627873521334388,0.15951224071292894,0.004177799100551119,0.6301502214995205,1.958408527637606,1.715995746575095,0.17897834085075143,0.11976644477535771,0.5625485991246207,2.1576988150310377,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2012_predict_2013.pkl
11,2013,2013-12-31,2014,1975-01-01,2013-12-31,2014-01-01,2014-12-31,14235,365,1.5792971811754368,0.1612036086150935,0.026666884281515108,0.6233270196463165,1.9787001305992569,1.5289049518142936,0.13525697671760523,0.18180170661312214,0.40266521819280066,1.936633044648551,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2013_predict_2014.pkl
11,2014,2014-12-31,2015,1975-01-01,2014-12-31,2015-01-01,2015-12-31,14600,365,1.5699779972378645,0.15956473118916925,0.05181724749178128,0.6230896765933787,1.9706167342755474,1.7876272288480537,0.16311700263312962,0.3005438536502676,0.42612155780705874,2.239942332080303,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2014_predict_2015.pkl
11,2015,2015-12-31,2016,1975-01-01,2015-12-31,2016-01-01,2016-12-31,14965,365,1.5732587380100405,0.16074033231992646,0.014502646857010597,0.6222041125840531,1.9702888774008211,1.5980769217949458,0.1454816697746914,0.14760534340326778,0.5366985721618542,2.003946301519727,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2015_predict_2016.pkl
11,2016,2016-12-31,2017,1975-01-01,2016-12-31,2017-01-01,2017-12-31,15330,365,1.5716886060746598,0.15772063949647094,0.12211597667368415,0.622291331749931,1.967781210847748,1.7998782505847113,0.15788400405448536,0.36858095662792983,0.5310703473563766,2.1873157095801763,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2016_predict_2017.pkl
11,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15695,365,1.579515824513729,0.1600159751143516,-0.011612839083095012,0.618676631979967,1.978935609700335,1.6469385543260004,0.15113754642527308,0.13578793939354603,0.6332595135051351,2.065371948006079,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2017_predict_2018.pkl
11,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16060,365,1.5758856988505017,0.16068940653133715,-0.059214569020442955,0.6221410698408212,1.973812917596332,1.5741122701035613,0.14734414385103944,0.025995216680199967,0.5300840008654206,2.01975181126689,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2018_predict_2019.pkl
11,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16425,365,1.5672714917348622,0.15732758702581823,0.03562421928033713,0.6247303027961271,1.9652751355219373,1.7659869664511467,0.15711756424689424,0.10845114974772195,0.4666964370538028,2.227858438069547,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2019_predict_2020.pkl
11,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16790,365,1.5756284507656573,0.15957227782171612,0.0142043789519734,0.6225377843566342,1.970161363215184,1.558228331130771,0.1399513476326368,0.14213797738103315,0.5745059918817381,1.9588194390339468,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2020_predict_2021.pkl
11,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17155,365,1.5623658818616808,0.15764320497368287,-0.005331355355985507,0.6260726775913896,1.9598210588845337,1.5394391058261627,0.13633211988128532,0.30521567094087576,0.6347247889891701,1.946542418817739,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2021_predict_2022.pkl
11,2022,2022-12-31,2023,1975-01-01,2022-12-31,2023-01-01,2023-12-31,17520,365,1.5880068869810506,0.15862783721757767,0.07388315174515157,0.6160468415732889,1.9880052797917926,1.6236081943397764,0.14005663345753747,0.12855197767591675,0.5315434769146306,2.013985826047175,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2022_predict_2023.pkl
11,2023,2023-12-31,2024,1975-01-01,2023-12-31,2024-01-01,2024-12-30,17885,364,1.587211712409903,0.15928413181768003,-0.029823125940972178,0.6155338315578043,1.9871906141055358,1.6472827606000426,0.14307057854548016,0.203066107772035,0.5035812767966221,2.1085290443801377,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_11_calib_2023_predict_2024.pkl
24,2010,2010-12-31,2011,1975-01-01,2010-12-31,2011-01-01,2011-12-31,13140,365,1.557743591910573,0.15894626812113793,-0.05356921419188753,0.6023454903568626,1.9657905599903447,1.7377851398606003,0.16622671028399033,0.09012769002921277,0.39717263662079405,2.2092725362641588,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2010_predict_2011.pkl
24,2011,2011-12-31,2012,1975-01-01,2011-12-31,2012-01-01,2012-12-31,13505,365,1.5762482450804438,0.16123433686147648,-0.09559363553147177,0.5911922904218918,1.989678260673298,1.7047575207629055,0.16248952900514677,0.05269264225666807,0.5796068642147832,2.1378768021358376,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2011_predict_2012.pkl
24,2012,2012-12-31,2013,1975-01-01,2012-12-31,2013-01-01,2013-12-31,13870,365,1.5830292671812705,0.16246587618625027,-0.07003185619078486,0.5916910318154968,1.9923128170317554,1.5999224603685347,0.14979509603526253,0.08781023659211397,0.515970785801656,2.0557959610724903,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2012_predict_2013.pkl
24,2013,2013-12-31,2014,1975-01-01,2013-12-31,2014-01-01,2014-12-31,14235,365,1.5798551552194964,0.1601624192242789,-0.004855414718881797,0.5907844587270765,1.9931954730658474,1.455859870151919,0.12358744120204462,0.21089628331457014,0.40980574525335134,1.8300911450564705,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2013_predict_2014.pkl
24,2014,2014-12-31,2015,1975-01-01,2014-12-31,2015-01-01,2015-12-31,14600,365,1.5736184915751654,0.15555986064608085,0.22677996870338257,0.5913513534764945,1.982642218526189,1.7359509320128588,0.15455862693468292,0.48636382059455885,0.4171741522201805,2.1550618711368106,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2014_predict_2015.pkl
24,2015,2015-12-31,2016,1975-01-01,2015-12-31,2016-01-01,2016-12-31,14965,365,1.557783877521226,0.1580205137480687,-0.004617981036642372,0.5998871489115667,1.958558758911474,1.5894076996556332,0.14005096720387755,0.27519900919492535,0.4666229567799939,1.9861930266331078,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2015_predict_2016.pkl
24,2016,2016-12-31,2017,1975-01-01,2016-12-31,2017-01-01,2017-12-31,15330,365,1.5813284898388196,0.1606644186638739,-0.06931879718578679,0.5865916546176578,1.9866778327198757,1.7584299541050588,0.1579595483151655,0.1795509922818149,0.484952125698649,2.1776097952584204,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2016_predict_2017.pkl
24,2017,2017-12-31,2018,1975-01-01,2017-12-31,2018-01-01,2018-12-31,15695,365,1.5813366568981124,0.16079600536344033,-0.15487796032413226,0.5845861914817972,1.9918289975272312,1.6186416445849947,0.14793336191644857,-0.0060389952122852295,0.6080360272721856,2.009714439098324,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2017_predict_2018.pkl
24,2018,2018-12-31,2019,1975-01-01,2018-12-31,2019-01-01,2019-12-31,16060,365,1.5598239710534139,0.15721430251254057,-0.07892149376529428,0.5968504343075389,1.965011017975885,1.5921215338697325,0.14000224554464824,0.18063220482819597,0.48472440309822873,2.0277880082324145,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2018_predict_2019.pkl
24,2019,2019-12-31,2020,1975-01-01,2019-12-31,2020-01-01,2020-12-31,16425,365,1.5842115921322366,0.15742975078532662,0.05825827261775824,0.5856432495314792,1.9896743727291542,1.7279823558352945,0.15392457841778176,0.2799904117240999,0.46964627604389886,2.160450737566918,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2019_predict_2020.pkl
24,2020,2020-12-31,2021,1975-01-01,2020-12-31,2021-01-01,2021-12-31,16790,365,1.5852787710300462,0.15665468786831588,0.045237989695442224,0.5812423799282709,1.999647562146572,1.5535694375494642,0.1350701050703404,0.2403289658607341,0.5712290052667159,1.9734179284395201,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2020_predict_2021.pkl
24,2021,2021-12-31,2022,1975-01-01,2021-12-31,2022-01-01,2022-12-31,17155,365,1.574024205814239,0.15572427333160574,0.054075159843298706,0.5907189088474087,1.9771599149984016,1.5421813470017778,0.13700146920069362,0.21301671818422002,0.5833102751518995,1.9688610762630958,../Outputs/WaveletFNN_rolling_exports/wavelet_fnn_region_24_calib_2021_predict_2022.pkl
